"Fuente","Referencia","Operación","Tipología","Título","C.P.","Municipio","Provincia","Distrito","Barrio","Latitud","Longitud","Planta","Anunciante","Empresa","Aire acondicionado","Ascensor","Garaje","Trastero","Terraza","Piscina","Zonas verdes","Zona deportiva","Imagen","URL","Fecha de creación","Teléfono","Email","Posible agencia","Conservación","Comentarios","Descartado","Estado","Ranking","Dormitorios","Baños","Superficie","Precio","Precio unitario","Días","Demanda"
"habitaclia","661494","Alquiler","Plurifamiliar","","","Valencia","Valencia","Ciutat Vella","El Mercat","39.4720083823","-0.3787118177","0","Profesional","Uniplaces","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/50824-649/_50824-img649-98349G.jpg","https://www.habitaclia.com/i50824000000649","2024-05-06","691111788","sofia.fonseca@uniplaces.com","No","Muy bueno","","No","No contactado","11","","1","39","1450","37","8","Muy alta"
"habitaclia","10002601","Alquiler","Plurifamiliar","LOFT EN VARA DE QUART","","Valencia","Valencia","Patraix","Vara de Quart","39.4605694708","-0.4113632832","0","Profesional","Icon Inmobiliaria","Sí","Sí","Sí","No","No","No","No","No","https://images.habimg.com/imgh/32900-952/_32900-img952-4649G.jpg","https://www.habitaclia.com/i32900000000952","2024-05-10","650953413","info@iconinmobiliaria.es","No","Muy bueno","","No","No contactado","12","2","1","130","1250","9","3","Muy alta"
"milanuncios","512700190","Alquiler","Plurifamiliar","València","46021","Valencia","Valencia","Algirós","L'Amistat","39.4741527191","-0.3513439809","","Profesional","Uniplaces","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/48377-4227/_48377-img4227-1550602G.jpg","https://www.milanuncios.com/anuncios/r512700190.htm","2024-05-05","919452631","uniplaces8829@realestate.com","No","","","No","No contactado","13","4","2","110","1200","10","1","Muy alta"
"milanuncios","511383313","Alquiler","Plurifamiliar","València","46005","Valencia","Valencia","L'Eixample","Russafa","39.4616501221","-0.3668403779","","Profesional","BUVIM INVESTMENT  S L","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/07d63dd5-0026-47a1-8796-5674b697b176G.jpg","https://www.milanuncios.com/anuncios/r511383313.htm","2024-04-17","961281642","iliosrealestatefc84@realestate.com","No","","","No","No contactado","14","2","2","60","1750","29","40","Muy alta"
"milanuncios","512772172","Alquiler","Plurifamiliar","València","46006","Valencia","Valencia","Quatre Carreres","En Corts - Doctor Waksman","39.4555696051","-0.3732015549","","Profesional","Inmo Real Estate Valencia  S L","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/32900-945/_32900-img945-3774G.jpg","https://www.milanuncios.com/anuncios/r512772172.htm","2024-05-06","962647012","iconinmobiliariade76@realestate.com","No","","","No","No contactado","15","3","1","105","1200","11","2","Muy alta"
"milanuncios","511605409","Alquiler","Plurifamiliar","València","46023","Valencia","Valencia","Camins al Grau","Camí Fondo - Zona Baleares - Canarias","39.4636386062","-0.3556579938","","Profesional","VICENTE GARCÍA  JOSE ANGEL","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/43366-590/_43366-img590-15366G.jpg","https://www.milanuncios.com/anuncios/r511605409.htm","2024-04-19","961281558","alameda10dt69e2@realestate.com","No","","","No","No contactado","16","3","1","86","1900","22","27","Muy alta"
"habitaclia","283972","Alquiler","Plurifamiliar","ABASTOS","","Valencia","Valencia","Extramurs","Arrancapins","39.4673453027","-0.3901598973","0","Profesional","INMOBILIARIA LAURIA","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0dfd0a41-2c56-4480-9462-545a671abd7fG.jpg","https://www.habitaclia.com/i11611003810763","2024-05-29","963509287","aww@inbox.witei.com","No","Muy bueno","","No","No contactado","17","3","2","90","1100","12","1","Muy alta"
"milanuncios","513865110","Alquiler","Plurifamiliar","València","46004","Valencia","Valencia","L'Eixample","El Pla del Remei","39.4687851871","-0.3701348129","","Profesional","EV MMC SPAIN  S L U","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/5953-3368710/_5953-img3368710-972048G.jpg","https://www.milanuncios.com/anuncios/r513865110.htm","2024-05-17","961287313","engelvolkers809d@realestate.com","No","","","No","No contactado","18","5","3","246","3500","14","6","Muy alta"
"milanuncios","513009993","Alquiler","Plurifamiliar","València","46006","Valencia","Valencia","Quatre Carreres","En Corts - Doctor Waksman","39.4567824576","-0.3720306424","6","Profesional","IPISOS","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/12419-272/_12419-img272-6545G.jpg","https://www.milanuncios.com/anuncios/r513009993.htm","2024-05-08","962949187","ipisosb78b@realestate.com","No","","","No","No contactado","19","3","2","96","1200","12","1","Muy alta"
"milanuncios","513580998","Alquiler","Plurifamiliar","València","46013","Valencia","Valencia","Quatre Carreres","En Corts - Doctor Waksman","39.4525165276","-0.3730174407","4","Profesional","Pawel Tadeusz Barglik","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/39895-742/_39895-img742-7137G.jpg","https://www.milanuncios.com/anuncios/r513580998.htm","2024-05-14","962947856","arrelsvalencia7eea@realestate.com","No","","","No","No contactado","20","2","1","75","990","13","2","Muy alta"
"milanuncios","512063673","Alquiler","Plurifamiliar","València","46021","Valencia","Valencia","Algirós","L'Amistat","39.4737217892","-0.3477119108","3","Profesional","RUBIO Y ASOCIADOS INMOBILIARIA","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/18046-3102214/_18046-img3102214-46993G.jpg","https://www.milanuncios.com/anuncios/r512063673.htm","2024-04-26","962647591","rubioyasociadosinmobiliariaa333@realestate.com","No","","","No","No contactado","21","4","2","104","2500","24","4","Muy alta"
"milanuncios","514234669","Alquiler","Plurifamiliar","València","46017","Valencia","Valencia","Jesús","L'Hort de Senabre","39.4536712871","-0.3850511129","","Profesional","MONAPART","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/3780-4406391/_3780-img4406391-128035G.jpg","https://www.milanuncios.com/anuncios/r514234669.htm","2024-05-21","932790596","monapartda78@realestate.com","No","","","No","No contactado","22","2","1","79","1100","13","2","Muy alta"
"habitaclia","979021","Alquiler","Plurifamiliar","","","Valencia","Valencia","L'Eixample","Russafa","39.4621362027","-0.3758247973","3","Profesional","INVERSIMEDIA","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/08a144c8-3e72-49f1-8a88-b26b8ed0c07fG.jpg","https://www.habitaclia.com/i47624000002671","2024-05-15","631336226","inversimedia@gmail.com","No","Muy bueno","","No","No contactado","23","2","1","66","1400","21","15","Muy alta"
"milanuncios","510415300","Alquiler","Plurifamiliar","València","46019","Valencia","Valencia","Rascanya","Torrefiel","39.4968343423","-0.3736615577","","Profesional","SOLVES CAMERA  LYDYA ISABEL","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/2f6af638-8f28-49f0-bb77-d98041665b87G.jpg","https://www.milanuncios.com/anuncios/r510415300.htm","2023-10-17","960960845","inmobiliariaelcarmec181@realestate.com","No","","","No","No contactado","24","1","1","60","1000","16","226","Muy alta"
"habitaclia","534624121","Alquiler","Plurifamiliar","","","Valencia","Valencia","Algirós","La Carrasca","39.4717459027","-0.3380061973","0","Profesional","LIVE 4 LIFE","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/009bc2ed-20d3-4f7b-8571-fc0aa0fb6cf1G.jpg","https://www.habitaclia.com/i28825000009203","2024-05-15","633594645","valencia@l4l.es","No","Muy bueno","","No","No contactado","25","4","2","95","1400","14","15","Muy alta"
"milanuncios","514897544","Alquiler","Plurifamiliar","València","46005","Valencia","Valencia","L'Eixample","Zona Gran Via","39.4629376423","-0.3695123577","5","Profesional","SARA ANGELA RAMON SANTA MARIA","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/294578c4-a9b4-48bc-98db-b05b5fb46fe4G.jpg","https://www.milanuncios.com/anuncios/r514897544.htm","2024-05-29","960964624","donagermanainmobiliaria1d59@realestate.com","No","","","No","No contactado","26","5","1","111","1600","14","1","Muy alta"
"milanuncios","514318795","Alquiler","Plurifamiliar","Valencia","46026","Valencia","Valencia","Quatre Carreres","Malilla","39.4386867423","-0.3849018577","","Profesional","Person Inmobiliaria","Sí","Sí","No","Sí","No","No","No","No","https://images.habimg.com/imgh/0d65b282-a3e7-4886-a045-c40c4d1c86d1G.jpg","https://www.milanuncios.com/anuncios/r514318795.htm","2024-05-22","962647592","personinmobiliaria6e78@realestate.com","No","","","No","No contactado","27","2","2","81","1500","18","8","Muy alta"
"Fotocasa","1608LD","Alquiler","Plurifamiliar","Piso en Alquiler en  Carrer lo Rat Penat, Camí Fondo","46023","Valencia","Valencia","Camins al Grau","Camí Fondo - Zona Baleares - Canarias","39.4649719172","-0.3543246828","4º","Profesional","ALAMEDA 10DT","Sí","Sí","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/d27622bf-d1a8-4f48-94d2-520132683911?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=183417939&tti=2","2024-05-28","961281558","info@alameda10dt.com","No","Muy bueno","","No","No contactado","28","3","1","86","1600","18","2","Muy alta"
"milanuncios","514123814","Alquiler","Plurifamiliar","València","46014","Valencia","Valencia","Barrio de la Luz","","39.4597874423","-0.4151905577","","Profesional","INMO PRO","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/29a5ae45-b517-4aa9-96f4-3295fe4c107fG.jpg","https://www.milanuncios.com/anuncios/r514123814.htm","2024-05-20","962470295","inmoproc3b5@realestate.com","No","","","No","No contactado","29","1","1","80","750","9","10","Muy alta"
"milanuncios","474346899","Alquiler","Plurifamiliar","Barrio Patraix - PIO XI","46002","Valencia","Valencia","Ciutat Vella","Sant Francesc","39.4698391","-0.3767956","2","Particular","","No","No","No","No","No","No","No","No","","https://www.milanuncios.com/anuncios/r474346899.htm","2023-01-09","","","No","","","No","No contactado","30","2","1","63","730","11","507","Muy alta"
"milanuncios","512774786","Alquiler","Plurifamiliar","València","46011","Valencia","Valencia","Poblats Marítims","El Cabanyal - El Canyamelar","39.4741405871","-0.3323911129","","Profesional","Mayor Realty Services  Sociedad Limitada","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/27876-1101/_27876-img1101-19230G.jpg","https://www.milanuncios.com/anuncios/r512774786.htm","2024-05-06","963551699","franciscamayor11b0@realestate.com","No","","","No","No contactado","31","2","2","95","1200","12","17","Muy alta"
"milanuncios","514123814","Alquiler","Plurifamiliar","València","46014","Valencia","Valencia","Barrio de la Luz","","39.4597874423","-0.4151905577","","Profesional","INMO PRO","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/29a5ae45-b517-4aa9-96f4-3295fe4c107fG.jpg","https://www.milanuncios.com/anuncios/r514123814.htm","2024-05-20","962470295","inmoproc3b5@realestate.com","No","","","No","No contactado","32","1","1","80","750","9","10","Muy alta"
"milanuncios","512774786","Alquiler","Plurifamiliar","València","46011","Valencia","Valencia","Poblats Marítims","El Cabanyal - El Canyamelar","39.4737555576","-0.3327761424","","Profesional","Mayor Realty Services  Sociedad Limitada","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/27876-1101/_27876-img1101-18452G.jpg","https://www.milanuncios.com/anuncios/r512774786.htm","2024-05-06","963551699","franciscamayor11b0@realestate.com","No","","","No","No contactado","33","2","2","95","1200","12","3","Muy alta"
"milanuncios","512342982","Alquiler","Unifamiliar","Abastos - Carrer d''Azcárraga","46008","Valencia","Valencia","Extramurs","La Petxina","39.474262","-0.3899902","","Particular","","No","No","No","No","Sí","No","No","No","","https://www.milanuncios.com/anuncios/r512342982.htm","2024-04-29","","","No","","","No","No contactado","34","1","1","10","350","35","1","Muy alta"
"milanuncios","514447891","Alquiler","Plurifamiliar","València","46015","Valencia","Valencia","Campanar","Sant Pau - Zona Palau de Congresos - Nou Campanar","39.4846348363","-0.4015701637","6","Profesional","EV MMC SPAIN  S L U","Sí","Sí","No","No","No","No","Sí","No","https://images.habimg.com/imgh/01d2bfa0-d8ee-4017-8981-90f90b2cea4cG.jpg","https://www.milanuncios.com/anuncios/r514447891.htm","2024-05-24","961287313","engelvolkers809d@realestate.com","No","","","No","No contactado","35","1","1","79","1300","16","5","Muy alta"
"milanuncios","514918039","Alquiler","Plurifamiliar","Abastos - C/ d''Àngel Guimerà","46008","Valencia","Valencia","Extramurs","Arrancapins","39.469006","-0.3911493","3","Particular","","No","No","No","No","No","No","No","No","","https://www.milanuncios.com/anuncios/r514918039.htm","2024-05-29","","","No","","","No","No contactado","36","3","1","90","370","4","1","Muy alta"
"milanuncios","513183978","Alquiler","Plurifamiliar","València","46006","Valencia","Valencia","L'Eixample","Russafa","39.4567378823","-0.3760301677","","Profesional","SANCHEZ VILLORA  JOSE","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0219a42b-2188-4d57-8813-ad5e3a9c9dedG.jpg","https://www.milanuncios.com/anuncios/r513183978.htm","2024-05-10","960965601","piramidesef19@realestate.com","No","","","No","No contactado","37","1","1","45","900","20","20","Muy alta"
"milanuncios","514685560","Alquiler","Plurifamiliar","València","46008","Valencia","Valencia","Extramurs","Arrancapins","39.4678648813","-0.3908433867","5","Profesional","Inmo Real Estate Valencia  S L","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0bf68bbd-a3e8-4118-b906-ede229e72683G.jpg","https://www.milanuncios.com/anuncios/r514685560.htm","2024-05-27","962647012","iconinmobiliariade76@realestate.com","No","","","No","No contactado","38","3","2","119","1400","11","3","Muy alta"
"milanuncios","512435417","Alquiler","Plurifamiliar","València","46018","Valencia","Valencia","L'Olivereta","Tres Forques","39.4679258191","-0.4021716809","","Profesional","Uniplaces","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/48377-4203/_48377-img4203-1565244G.jpg","https://www.milanuncios.com/anuncios/r512435417.htm","2024-05-01","919452631","uniplaces8829@realestate.com","No","","","No","No contactado","39","3","2","75","1150","15","5","Muy alta"
"milanuncios","514714378","Alquiler","Plurifamiliar","València","46017","Valencia","Valencia","Jesús","Camí Real","39.4396809363","-0.3877405637","3","Profesional","MORENO LOPEZ  ESTHER","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/08f624f5-6403-45c6-985e-c22d9a03ce69G.jpg","https://www.milanuncios.com/anuncios/r514714378.htm","2024-05-27","961284068","futurinmo2179@realestate.com","No","","","No","No contactado","40","3","2","120","1200","10","2","Muy alta"
"milanuncios","514884428","Alquiler","Plurifamiliar","Valencia Capital - C/ Alcañiz, 59","46019","Valencia","Valencia","Rascanya","Torrefiel","39.495862323","-0.3792145594","","Profesional","Solvia Inmobiliaria","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/41124-img51584-476424966G.jpg","https://www.milanuncios.com/anuncios/r514884428.htm","2024-05-29","910304295","solviainmobiliariaaeed@realestate.com","No","","","No","No contactado","41","4","1","68","865","12","1","Muy alta"
"habitaclia","977gvpk","Alquiler","Plurifamiliar","","","Valencia","Valencia","Algirós","La Carrasca","39.4790685027","-0.3518196973","2","Profesional","LIVE 4 LIFE","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/062bef28-e04b-4dc5-8c1e-b424b82c3933G.jpg","https://www.habitaclia.com/i28825000009168","2024-05-07","633594645","valencia@l4l.es","No","Muy bueno","","No","No contactado","42","3","2","103","1450","14","23","Muy alta"
"milanuncios","514359743","Alquiler","Plurifamiliar","València","46022","Valencia","Valencia","Camins al Grau","Aiora","39.4659226423","-0.3432813577","","Profesional","Expercasa Burjassot","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/17221adb-f28c-441b-a043-7dcce1b10023G.jpg","https://www.milanuncios.com/anuncios/r514359743.htm","2024-05-23","962946402","expercasaburjassotfa84@realestate.com","No","","","No","No contactado","43","4","1","130","2500","19","7","Muy alta"
"habitaclia","01090VMC","Alquiler","Plurifamiliar","","","Valencia","Valencia","Ciutat Vella","La Seu","39.4746850275","-0.3777149725","0","Profesional","VALENCIA MA CASA","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/45bdecdc-71bd-4bd4-9b5e-ff664d4fcf2bG.jpg","https://www.habitaclia.com/i32361000003421","2024-05-27","960714992<br> 655121880","info@valenciamacasa.com","No","Muy bueno","","No","No contactado","44","1","1","60","1200","20","3","Muy alta"
"milanuncios","508926019","Alquiler","Plurifamiliar","València","46007","Valencia","Valencia","Extramurs","La Roqueta","39.4673296423","-0.3839603577","","Profesional","EV MMC SPAIN  S L U","Sí","Sí","No","Sí","No","No","Sí","No","https://images.habimg.com/imgh/00c55b8a-7880-4bd6-ba20-4d6668ea0c1bG.jpg","https://www.milanuncios.com/anuncios/r508926019.htm","2024-03-12","961287313","engelvolkers809d@realestate.com","No","","","No","No contactado","45","1","1","45","1350","30","79","Muy alta"
"milanuncios","514774805","Alquiler","Plurifamiliar","Valencia Capital - Suiza","46024","Valencia","Valencia","Quatre Carreres","La Punta","39.4532926","-0.3370231","","Profesional","Zittus Management Sl","Sí","Sí","No","Sí","No","No","No","No","https://images.habimg.com/imgh/48675-img105-476326912G.jpg","https://www.milanuncios.com/anuncios/r514774805.htm","2024-05-28","910927182","zittusmanagemeta9fa@realestate.com","No","","","No","No contactado","46","1","1","52","1100","21","2","Muy alta"
"milanuncios","506467463","Alquiler","Plurifamiliar","València","46003","Valencia","Valencia","Ciutat Vella","La Xerea","39.4710109423","-0.3689955577","","Profesional","MM GR 2000 SL","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/06016645-e9b0-4024-ac37-2d3274e5ec00G.jpg","https://www.milanuncios.com/anuncios/r506467463.htm","2024-02-13","960967437","gr2000e71d@realestate.com","No","","","No","No contactado","47","3","2","150","2150","14","107","Muy alta"
"milanuncios","511316308","Alquiler","Plurifamiliar","València","46005","Valencia","Valencia","L'Eixample","Russafa","39.4606726423","-0.3714933577","","Profesional","CM PROPERTIES","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0c1185a1-7fb6-424b-9482-943550aa02d8G.jpg","https://www.milanuncios.com/anuncios/r511316308.htm","2024-04-16","962470759","cmproperties8e5d@realestate.com","No","","","No","No contactado","48","4","2","152","2500","16","44","Muy alta"
"habitaclia","PIS0097","Alquiler","Plurifamiliar","PERELLONET LES GABINES 163","","Valencia","Valencia","El Perellonet","","39.2948575412","-0.2888811427","0","Profesional","Inmobiliarias con garantía Finaer","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/0608c685-6ff7-4c02-8273-198af1706182G.jpg","https://www.habitaclia.com/i47750000000095","2024-05-09","0","inmoweb@finaer.es","No","Muy bueno","","No","No contactado","49","3","2","100","3500","35","21","Muy alta"
"milanuncios","511587913","Alquiler","Plurifamiliar","València","46003","Valencia","Valencia","Ciutat Vella","El Carme","39.4747710423","-0.3842187577","","Profesional","RACASA TORRES DE QUART","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0f70e704-7b23-4fb9-ae12-1694d9e6b015G.jpg","https://www.milanuncios.com/anuncios/r511587913.htm","2024-04-19","960965722","racasatorresdequart674e@realestate.com","No","","","No","No contactado","50","1","1","60","1200","20","41","Muy alta"
"milanuncios","513596251","Alquiler","Plurifamiliar","Valencia Capital - Ctra. d''Escrivà","46007","Valencia","Valencia","Jesús","La Raïosa","39.458","-0.38528","","Profesional","Aproperties","Sí","Sí","No","No","Sí","No","No","No","https://images.habimg.com/imgh/4737-img3821331-475313983G.jpg","https://www.milanuncios.com/anuncios/r513596251.htm","2024-05-14","962648135","apropertiesrealestatevalencia6ff9@realestate.com","No","","","No","No contactado","51","1","1","60","1300","21","16","Muy alta"
"milanuncios","503466951","Alquiler","Plurifamiliar","València","46019","Valencia","Valencia","Rascanya","Torrefiel","39.4941201423","-0.3798686577","","Profesional","INVERSIMEDIA","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/35f960dd-e385-4edf-a0a7-0fc0c32f45ecG.jpg","https://www.milanuncios.com/anuncios/r503466951.htm","2024-01-03","962470346","inversimediacd9a@realestate.com","No","","","No","No contactado","52","3","1","70","1200","17","148","Muy alta"
"milanuncios","512338646","Alquiler","Plurifamiliar","València","46001","Valencia","Valencia","Ciutat Vella","El Mercat","39.471074526","-0.3793539347","","Profesional","PANACEA HOUSE SOCIEDAD DE RESPONSABILIDAD LIMITADA","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/00f1944b-e919-4031-aab9-a2ce1be0b83eG.jpg","https://www.milanuncios.com/anuncios/r512338646.htm","2024-04-29","961286182","kasabiba1d7d@realestate.com","No","","","No","No contactado","53","1","1","62","1200","19","31","Muy alta"
"habitaclia","04187","Alquiler","Plurifamiliar","FANTÁSTICO ÁTICO CON DOS TERRAZAS JUNTO A PLAZA DE ESPAÑA","","Valencia","Valencia","Extramurs","Arrancapins","39.4653378024","-0.3843568151","0","Profesional","Casas del Mediterráneo Central","Sí","Sí","No","No","Sí","No","No","No","https://images.habimg.com/imgh/01b689c0-e5a8-47cd-947b-a21034e9588cG.jpg","https://www.habitaclia.com/i50160000000088","2024-05-08","960660660","cristina@casasdelmediterraneo.com","No","Muy bueno","","No","No contactado","54","2","2","87","1800","20","22","Muy alta"
"habitaclia","AV2405025","Alquiler","Plurifamiliar","Piso en alquiler en la Vega Baixa","","Valencia","Valencia","Algirós","La Bega Baixa - Plaza Xúquer","39.4768285027","-0.3516034973","0","Profesional","APROPERTIES REAL ESTATE - VALENCIA","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/4737-img3821262-474887830G.jpg","https://www.habitaclia.com/i4737003821262","2024-05-08","961285965","eva.martinez-fortun@aproperties.es","No","Muy bueno","","No","No contactado","55","4","2","130","1675","12","22","Muy alta"
"habitaclia","I-00KZ1N-W-02VJCI","Alquiler","Plurifamiliar","Magnífico piso en el Centro de Valencia","","Valencia","Valencia","Ciutat Vella","El Pilar","39.4720670275","-0.3833989725","1","Profesional","Engel & Völkers","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/1d46661a-cd42-4684-a7a5-98ad57de7e9eG.jpg","https://www.habitaclia.com/i5953003368737","2024-05-21","963517897","valencia@engelvoelkers.com","No","Muy bueno","","No","No contactado","56","2","1","70","1500","21","9","Muy alta"
