"Fuente","Referencia","Operación","Tipología","Título","C.P.","Municipio","Provincia","Distrito","Barrio","Latitud","Longitud","Planta","Anunciante","Empresa","Aire acondicionado","Ascensor","Garaje","Trastero","Terraza","Piscina","Zonas verdes","Zona deportiva","Imagen","URL","Fecha de creación","Teléfono","Email","Posible agencia","Conservación","Comentarios","Descartado","Estado","Ranking","Dormitorios","Baños","Superficie","Precio","Precio unitario","Días","Demanda"
"milanuncios","531244400","Alquiler","Plurifamiliar","València","46021","Valencia","Valencia","Algirós","La Carrasca","39.4797404973","-0.3445130027","1","Profesional","REIVAX SANT ANDREU S L","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/14f9e898-756a-4c48-8153-3e5ee83a3251G.jpg","https://www.milanuncios.com/anuncios/r531244400.htm","2024-12-07","932887612","sirealestate341b@realestate.com","No","","","No","No contactado","11","1","1","45","400","8","1","Muy alta"
"milanuncios","532188460","Alquiler","Plurifamiliar","València","46022","Valencia","Valencia","Algirós","L'Illa Perduda","39.467532776","-0.343222124","","Profesional","CONSTRUCCIONES OASIS DE PLAYASERENA  S L","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/3f6b0541-e0d8-4fed-9c43-75b75913b590G.jpg","https://www.milanuncios.com/anuncios/r532188460.htm","2024-12-21","962645986","playaserenainmobiliariab2e5@realestate.com","No","","","No","No contactado","12","2","2","75","550","7","1","Muy alta"
"Fotocasa","xoxo-43","Alquiler","Plurifamiliar","Piso en Alquiler en  Carrer del Poeta Mas y Ros, 97, L'Illa Perduda","46022","Valencia","Valencia","Algirós","L'Illa Perduda","39.4687592","-0.3419957","Undefined","Profesional","SI REAL ESTATE","Sí","Sí","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/74d32fa7-0ecc-4c78-add4-c37572d1c482?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185094658&tti=2","2024-12-07","932887612","gatiuss54pedro@outlook.com","No","Muy bueno","","No","No contactado","13","4","3","125","800","6","1","Muy alta"
"milanuncios","531878828","Alquiler","Plurifamiliar","València","46009","Valencia","Valencia","Campanar","Les Tendetes - Avenida Burjassot","39.4832077315","-0.3828692685","5","Profesional","Yourentaflat S L","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/09412cd4-5cad-4d93-ba4a-2ba4fd1f7e7bG.jpg","https://www.milanuncios.com/anuncios/r531878828.htm","2024-12-18","962949801","live4life7722@realestate.com","No","","","No","No contactado","14","3","1","100","1100","11","1","Muy alta"
"milanuncios","530851821","Alquiler","Plurifamiliar","València","46022","Valencia","Valencia","Algirós","L'Illa Perduda","39.4698548845","-0.3409000155","","Profesional","Inmobiliaria San Quirce","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/1c225d91-c758-4860-8071-6230390818fdG.jpg","https://www.milanuncios.com/anuncios/r530851821.htm","2024-12-01","983670132","inmobiliariasanquirce61b1@realestate.com","No","","","No","No contactado","15","4","3","125","1100","8","1","Muy alta"
"habitaclia","rrejy","Alquiler","Plurifamiliar","","","Valencia","Valencia","Ciutat Vella","La Seu","39.4752636","-0.3759849","4","Profesional","ARANKEY SERVICIOS INMOBILIARIOS","Sí","Sí","Sí","No","No","No","No","No","https://images.habimg.com/imgh/50fa96f2-402a-49e3-8d35-e208f484c891G.jpg","https://www.habitaclia.com/i45168000000170","2024-12-14","910269760","info@arankey.com","No","Muy bueno","","No","No contactado","16","3","3","160","1150","7","1","Muy alta"
"milanuncios","531355782","Alquiler","Plurifamiliar","València","46009","Valencia","Valencia","Campanar","Les Tendetes - Avenida Burjassot","39.4825776952","-0.3834993048","5","Profesional","Yourentaflat S L","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0403fa6f-d94d-445b-8047-3a67968dc469G.jpg","https://www.milanuncios.com/anuncios/r531355782.htm","2024-12-10","962471283","live4life7722@realestate.com","No","","","No","No contactado","17","3","1","100","1100","11","3","Muy alta"
"milanuncios","532190338","Alquiler","Plurifamiliar","València","46021","Valencia","Valencia","Algirós","La Carrasca","39.476536476","-0.347717024","","Profesional","CONSTRUCCIONES OASIS DE PLAYASERENA  S L","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0b54df09-73ee-4811-8d2d-f4d94e894308G.jpg","https://www.milanuncios.com/anuncios/r532190338.htm","2024-12-21","962645986","playaserenainmobiliariab2e5@realestate.com","No","","","No","No contactado","18","3","2","105","650","6","1","Muy alta"
"milanuncios","531668962","Alquiler","Plurifamiliar","València","46021","Valencia","Valencia","Algirós","La Carrasca","39.4780165813","-0.3462369187","3","Profesional","DIAZ PRIETO SERGIO","Sí","Sí","No","No","No","No","Sí","No","https://images.habimg.com/imgh/0461e12d-087c-4d69-889e-05c7a7d8fd01G.jpg","https://www.milanuncios.com/anuncios/r531668962.htm","2024-12-14","927920672","inmobiprexf22a@realestate.com","No","","","No","No contactado","19","3","3","110","700","6","1","Muy alta"
"habitaclia","ESPANIMMPO-36","Alquiler","Plurifamiliar","","","Valencia","Valencia","Algirós","La Carrasca","39.4777629","-0.3464906","0","Profesional","Inmoiber","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0a679b9b-dbbd-4490-86af-fe4cce6a87ecG.jpg","https://www.habitaclia.com/i52508000000069","2024-12-28","600559258","info.inmoiber@gmail.com","No","Muy bueno","","No","No contactado","20","2","2","75","500","6","1","Muy alta"
"habitaclia","ut1319125","Alquiler","Plurifamiliar","Calle Lorca, Valencia","","Valencia","Valencia","L'Olivereta","Nou Moles","39.468154963","-0.392265037","0","Profesional","HOUSING ANYWHERE","No","No","Sí","No","No","No","No","No","https://images.habimg.com/imgh/0cb89007-3ce0-44b8-bca8-4c490ee351aeG.jpg","https://www.habitaclia.com/i52795000002365","2024-11-06","34911230233","m.peri@housinganywhere.com","No","Muy bueno","","No","No contactado","21","3","","70","1550","22","54","Muy alta"
"habitaclia","378","Alquiler","Plurifamiliar","EXCELENTE VIVIENDA EN PL. OBISPO AMIGO!!!","","Valencia","Valencia","Extramurs","Arrancapins","39.466235063","-0.386263237","0","Profesional","IPISOS","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0dd56ec4-47be-4bd9-8ce0-0377b1d48e7dG.jpg","https://www.habitaclia.com/i12419000000369","2024-11-13","961931086","armandosuero@ipisos-realestate.com","No","Muy bueno","","No","No contactado","22","3","2","138","1800","13","47","Muy alta"
"milanuncios","531422707","Alquiler","Plurifamiliar","València","46025","Valencia","Valencia","Benicalap","Ciutat Fallera","39.4988609889","-0.3943417111","5","Profesional","Inmolax S L","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/00a915b4-b8db-43e1-9f63-27a1cfeafcdaG.jpg","https://www.milanuncios.com/anuncios/r531422707.htm","2024-12-10","962470692","laxinmobiliariavalencia0975@realestate.com","No","","","No","No contactado","23","3","1","85","1300","15","20","Muy alta"
"milanuncios","531378213","Alquiler","Plurifamiliar","València","46004","Valencia","Valencia","L'Eixample","El Pla del Remei","39.4666160889","-0.3726879111","5","Profesional","CM PROPERTIES","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/2149826c-eb6f-41e0-b46b-36ec86d8d2e9G.jpg","https://www.milanuncios.com/anuncios/r531378213.htm","2024-12-10","962470759","cmproperties8e5d@realestate.com","No","","","No","No contactado","24","4","2","179","1800","10","20","Muy alta"
"milanuncios","531668824","Alquiler","Plurifamiliar","València","46022","Valencia","Valencia","Algirós","L'Illa Perduda","39.4690128813","-0.3417420187","","Profesional","DIAZ PRIETO SERGIO","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/07e996d2-4d4d-4f80-a734-07c9488c4a59G.jpg","https://www.milanuncios.com/anuncios/r531668824.htm","2024-12-14","927920672","inmobiprexf22a@realestate.com","No","","","No","No contactado","25","2","2","70","500","7","1","Muy alta"
"milanuncios","532507354","Alquiler","Plurifamiliar","València","46004","Valencia","Valencia","L'Eixample","El Pla del Remei","39.4708982516","-0.3693597484","","Profesional","Inmoiber","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/37e2f453-c9e2-4e4b-ac42-531eba00f300G.jpg","https://www.milanuncios.com/anuncios/r532507354.htm","2024-12-28","876270285","inmoiber497b@realestate.com","No","","","No","No contactado","26","2","2","75","500","6","1","Muy alta"
"milanuncios","530417236","Alquiler","Plurifamiliar","València","46010","Valencia","Valencia","El Pla del Real","Jaume Roig","39.4812785059","-0.3610102951","","Profesional","PRIMER GRUPO GRAN VIA","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0b9a3aea-5e80-44f8-b365-0e106e205643G.jpg","https://www.milanuncios.com/anuncios/r530417236.htm","2024-11-26","962471327","primergrupogranviad305@realestate.com","No","","","No","No contactado","27","3","2","110","1300","11","34","Muy alta"
"milanuncios","532506382","Alquiler","Plurifamiliar","València","46022","Valencia","Valencia","Algirós","L'Illa Perduda","39.4690343516","-0.3417205484","","Profesional","Inmoiber","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/01f73c0c-5e03-4d82-be89-93a98badbbaaG.jpg","https://www.milanuncios.com/anuncios/r532506382.htm","2024-12-28","876270285","inmoiber497b@realestate.com","No","","","No","No contactado","28","2","2","75","500","6","1","Muy alta"
"milanuncios","530622698","Alquiler","Plurifamiliar","València","46010","Valencia","Valencia","El Pla del Real","Jaume Roig","39.4823215828","-0.3627408172","","Profesional","FORO INMOBILIARIO","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/08025824-fc23-4a7d-b82d-639f6360c0a3G.jpg","https://www.milanuncios.com/anuncios/r530622698.htm","2024-11-28","960964284","foroinmobiliarioviveros4c1a@realestate.com","No","","","No","No contactado","29","3","2","114","1500","13","11","Muy alta"
"milanuncios","531447026","Alquiler","Plurifamiliar","València","46011","Valencia","Valencia","Poblats Marítims","La Malva-rosa","39.4820226777","-0.327495887","3","Profesional","Pawel Tadeusz Barglik","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0db32159-7b11-49a3-99b8-00dbfc956b9eG.jpg","https://www.milanuncios.com/anuncios/r531447026.htm","2024-12-11","962947856","arrelsvalencia7eea@realestate.com","No","","","No","No contactado","30","3","1","78","1100","14","5","Muy alta"
"milanuncios","529977065","Alquiler","Plurifamiliar","València","46011","Valencia","Valencia","Poblats Marítims","La Malva-rosa","39.4792155889","-0.3282888111","4","Profesional","E LARES","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/53039b86-495d-44c2-be9a-0aa3e5318820G.jpg","https://www.milanuncios.com/anuncios/r529977065.htm","2024-11-20","962946572","elares2c37@realestate.com","No","","","No","No contactado","31","1","1","59","1275","21","40","Muy alta"
"milanuncios","532189329","Alquiler","Plurifamiliar","València","46019","Valencia","Valencia","Rascanya","Torrefiel","39.494981076","-0.376353524","","Profesional","CONSTRUCCIONES OASIS DE PLAYASERENA  S L","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/37d7d1fa-3b40-4873-884f-abf64d2541e7G.jpg","https://www.milanuncios.com/anuncios/r532189329.htm","2024-12-21","962645986","playaserenainmobiliariab2e5@realestate.com","No","","","No","No contactado","32","2","2","75","550","7","1","Muy alta"
"milanuncios","532510399","Alquiler","Plurifamiliar","València","46022","Valencia","Valencia","Algirós","L'Illa Perduda","39.4690343516","-0.3417205484","1","Profesional","Inmoiber","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0205ee70-a2c2-4d69-8bd0-eca8aa1d2f55G.jpg","https://www.milanuncios.com/anuncios/r532510399.htm","2024-12-28","876270285","inmoiber497b@realestate.com","No","","","No","No contactado","33","2","1","55","405","7","1","Muy alta"
"milanuncios","531587390","Alquiler","Plurifamiliar","València","46009","Valencia","Valencia","Campanar","Les Tendetes - Avenida Burjassot","39.4811104864","-0.3849665136","5","Profesional","Yourentaflat S L","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/006de3b5-6ab3-4d2e-8e24-923aa8fafc21G.jpg","https://www.milanuncios.com/anuncios/r531587390.htm","2024-12-13","962471283","live4life7722@realestate.com","No","","","No","No contactado","34","3","1","100","1100","11","4","Muy alta"
"habitaclia","TTREQ-38","Alquiler","Plurifamiliar","","","Valencia","Valencia","L'Eixample","El Pla del Remei","39.4706231","-0.3696349","1","Profesional","Inmobiliaria San Quirce","Sí","Sí","Sí","No","No","No","No","No","https://images.habimg.com/imgh/1b68bedc-4a84-4b90-82aa-2dc77f77bf9fG.jpg","https://www.habitaclia.com/i50758000000186","2024-12-01","34633181682","inmobiliariasanquirce@gmail.com","No","Muy bueno","","No","No contactado","35","1","1","50","500","10","1","Muy alta"
"milanuncios","532254108","Alquiler","Plurifamiliar","València","46006","Valencia","Valencia","Quatre Carreres","En Corts - Doctor Waksman","39.4563353062","-0.3724358538","","Profesional","Spaces Places","No","Sí","No","No","No","No","Sí","No","https://images.habimg.com/imgh/09d32204-1e6e-40f9-8ccd-00c9ee382d10G.jpg","https://www.milanuncios.com/anuncios/r532254108.htm","2024-12-23","962470857","spacesplaces120d@realestate.com","No","","","No","No contactado","36","2","2","90","1200","13","4","Muy alta"
"milanuncios","530971507","Alquiler","Plurifamiliar","València","46011","Valencia","Valencia","Poblats Marítims","El Cabanyal - El Canyamelar","39.4664841302","-0.3322770698","","Profesional","Person Inmobiliaria","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/15a2f3f8-bbd9-41d3-888e-b3015c63d099G.jpg","https://www.milanuncios.com/anuncios/r530971507.htm","2024-12-03","962647592","personinmobiliaria6e78@realestate.com","No","","","No","No contactado","37","4","2","81","1300","16","24","Muy alta"
"milanuncios","530979778","Alquiler","Plurifamiliar","València","46021","Valencia","Valencia","Algirós","La Bega Baixa - Plaza Xúquer","39.4754407136","-0.3498521647","","Profesional","VALENCIA BIENES RAICES","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0248feb6-3a0c-4218-adce-73580e3287a4G.jpg","https://www.milanuncios.com/anuncios/r530979778.htm","2024-12-03","962640476","bienesyraices25a5@realestate.com","No","","","No","No contactado","38","4","2","126","1450","11","14","Muy alta"
"milanuncios","531326144","Alquiler","Plurifamiliar","València","46005","Valencia","Valencia","L'Eixample","Russafa","39.4638992311","-0.3667346689","5","Profesional","VICENTE GARCÍA  JOSE ANGEL","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0360a97d-ecdc-4310-8412-e7c54b97ff1fG.jpg","https://www.milanuncios.com/anuncios/r531326144.htm","2024-12-09","961281558","alameda10dt69e2@realestate.com","No","","","No","No contactado","39","5","2","107","2000","18","7","Muy alta"
"habitaclia","SAV0003","Alquiler","Plurifamiliar","Piso en alquiler en Valencia zona La Punta","","Valencia","Valencia","Quatre Carreres","La Punta","39.4546102662","-0.3369881158","8","Profesional","KW CPI GESTIÓN","Sí","Sí","Sí","No","Sí","No","No","No","https://images.habimg.com/imgh/0b0427d1-5c03-432d-bd7d-45fa6afb4b9dG.jpg","https://www.habitaclia.com/i8188000003142","2024-12-03","963366666","captacion@cpigestion.com","No","Muy bueno","","No","No contactado","40","3","2","100","1400","14","13","Muy alta"
"milanuncios","528005560","Alquiler","Plurifamiliar","Valencia Capital - Av.de la Malva-Rosa","46011","Valencia","Valencia","Poblats Marítims","La Malva-rosa","39.4794","-0.32806","","Profesional","Aproperties","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/4737-img3822963-480472362G.jpg","https://www.milanuncios.com/anuncios/r528005560.htm","2024-10-28","962648135","apropertiesrealestatevalencia6ff9@realestate.com","No","","","No","No contactado","41","2","1","63","1200","19","38","Muy alta"
"Fotocasa","xoxo-35","Alquiler","Plurifamiliar","Piso en Alquiler en  Carrer de Ramon Llull, 41, La Carrasca","46021","Valencia","Valencia","Algirós","La Carrasca","39.4777629","-0.3464906","Undefined","Profesional","SI REAL ESTATE","Sí","Sí","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/75339123-e13c-4271-a2bf-28b72a41b902?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185094629&tti=2","2024-12-07","932887612","gatiuss54pedro@outlook.com","No","Muy bueno","","No","No contactado","42","4","3","125","800","6","1","Muy alta"
"milanuncios","531325956","Alquiler","Plurifamiliar","València","46005","Valencia","Valencia","L'Eixample","Zona Gran Via","39.4642528708","-0.3712116292","7","Profesional","VICENTE GARCÍA  JOSE ANGEL","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/034a7d7b-f710-46ca-bf10-91fb7ff5d5b4G.jpg","https://www.milanuncios.com/anuncios/r531325956.htm","2024-12-09","961281558","alameda10dt69e2@realestate.com","No","","","No","No contactado","43","4","2","140","1700","12","3","Muy alta"
"habitaclia","WERGT-32","Alquiler","Plurifamiliar","","","Valencia","Valencia","L'Eixample","El Pla del Remei","39.4706231","-0.3696349","2","Profesional","Inmobiliaria San Quirce","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0b39ec4a-ac1e-44d2-9948-5f0525dc553bG.jpg","https://www.habitaclia.com/i50758000000208","2024-12-01","34633181682","inmobiliariasanquirce@gmail.com","No","Muy bueno","","No","No contactado","44","3","3","110","900","8","1","Muy alta"
"milanuncios","531246537","Alquiler","Plurifamiliar","València","46021","Valencia","Valencia","Algirós","La Carrasca","39.4797404973","-0.3445130027","1","Profesional","REIVAX SANT ANDREU S L","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/00fff60e-a51e-477e-a863-69afa9a3fd23G.jpg","https://www.milanuncios.com/anuncios/r531246537.htm","2024-12-07","932887612","sirealestate341b@realestate.com","No","","","No","No contactado","45","2","1","56","450","8","1","Muy alta"
"habitaclia","65418641566561561","Alquiler","Plurifamiliar","Piso en Avenida Aragón  Mestalla","","Valencia","Valencia","El Pla del Real","Mestalla","39.4731191146","-0.3565327854","0","Profesional","LIVE 4 LIFE","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/00b7ea5d-17dc-4e6e-81b9-f179767b1880G.jpg","https://www.habitaclia.com/i28825000010225","2024-12-11","637692405","administracion@l4l.es","No","Muy bueno","","No","No contactado","46","3","2","140","1400","10","2","Muy alta"
"milanuncios","530548723","Alquiler","Plurifamiliar","València","46006","Valencia","Valencia","Quatre Carreres","En Corts - Doctor Waksman","39.4571879314","-0.3707493576","","Profesional","JUAN VEA GESTION DE PATRIMONIO  S L U","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/019cb8d4-1455-4f69-8a24-d4b841519529G.jpg","https://www.milanuncios.com/anuncios/r530548723.htm","2024-11-27","962948547","habitalemestalla6148@realestate.com","No","","","No","No contactado","47","2","1","62","900","14","20","Muy alta"
"milanuncios","532511121","Alquiler","Plurifamiliar","València","46021","Valencia","Valencia","Algirós","La Carrasca","39.4780380516","-0.3462154484","","Profesional","Inmoiber","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/154f6ba9-1a9a-40ef-bd67-782c1e7b4004G.jpg","https://www.milanuncios.com/anuncios/r532511121.htm","2024-12-28","876270285","inmoiber497b@realestate.com","No","","","No","No contactado","48","4","3","125","800","6","1","Muy alta"
"milanuncios","530955176","Alquiler","Plurifamiliar","València","46005","Valencia","Valencia","L'Eixample","Zona Gran Via","39.4661605889","-0.3637345111","","Profesional","URBANHOME SL","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/02610187-98a4-47ef-a00c-830aae412151G.jpg","https://www.milanuncios.com/anuncios/r530955176.htm","2024-12-03","961288240","urbanhome475a@realestate.com","No","","","No","No contactado","49","4","2","113","1800","15","27","Muy alta"
"habitaclia","424","Alquiler","Plurifamiliar","Piso en Alquiler Malvarrosa","","Valencia","Valencia","Poblats Marítims","La Malva-rosa","39.479549463","-0.327954937","4","Profesional","EnmetroS Inmobiliaria","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/53039b86-495d-44c2-be9a-0aa3e5318820G.jpg","https://www.habitaclia.com/i37806000000271","2024-11-20","653572557","info@e-lares.com","No","Muy bueno","","No","No contactado","50","1","1","59","1275","21","40","Muy alta"
"milanuncios","531450627","Alquiler","Plurifamiliar","València","46011","Valencia","Valencia","Poblats Marítims","El Cabanyal - El Canyamelar","39.4653820889","-0.3265129111","","Profesional","EV MMC SPAIN  S L U","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/05285de3-1fc0-4290-a538-608f9a9738f3G.jpg","https://www.milanuncios.com/anuncios/r531450627.htm","2024-12-11","961287313","engelvolkers809d@realestate.com","No","","","No","No contactado","51","3","1","87","1200","13","19","Muy alta"
"habitaclia","1777","Alquiler","Plurifamiliar","CALLE DE LA CREU ROJA, 1","","Valencia","Valencia","Patraix","Vara de Quart","39.460195963","-0.411737037","0","Profesional","CM PROPERTIES","Sí","Sí","Sí","No","No","Sí","No","No","https://images.habimg.com/imgh/0df8bfc7-8eed-4980-bb13-af74073abae2G.jpg","https://www.habitaclia.com/i50179000000578","2024-12-16","677523211","team@cmproperties.es","No","Muy bueno","","No","No contactado","52","1","1","144","1200","8","14","Muy alta"
"habitaclia","AV2411075","Alquiler","Plurifamiliar","Piso en alquiler en Olivereta","","Valencia","Valencia","L'Olivereta","Nou Moles","39.470304963","-0.394785037","0","Profesional","APROPERTIES REAL ESTATE - VALENCIA","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/4737-img3823245-480568124G.jpg","https://www.habitaclia.com/i4737003823245","2024-12-03","961285965","eva.martinez-fortun@aproperties.es","No","Muy bueno","","No","No contactado","53","3","1","98","1400","14","27","Muy alta"
"milanuncios","530304682","Alquiler","Plurifamiliar","València","46022","Valencia","Valencia","Camins al Grau","Aiora","39.4636412889","-0.3390768111","","Profesional","VALENCIA AL MAR","Sí","Sí","No","No","No","No","Sí","No","https://images.habimg.com/imgh/00595a87-1922-4311-8c45-22ad1a313bd9G.jpg","https://www.milanuncios.com/anuncios/r530304682.htm","2024-11-25","963300708","valenciaalmar5204@realestate.com","No","","","No","No contactado","54","4","3","154","1650","10","35","Muy alta"
