"Fuente","Referencia","Operación","Tipología","Título","C.P.","Municipio","Provincia","Distrito","Barrio","Latitud","Longitud","Planta","Anunciante","Empresa","Aire acondicionado","Ascensor","Garaje","Trastero","Terraza","Piscina","Zonas verdes","Zona deportiva","Imagen","URL","Fecha de creación","Teléfono","Email","Posible agencia","Conservación","Comentarios","Descartado","Estado","Ranking","Dormitorios","Baños","Superficie","Precio","Precio unitario","Días","Demanda"
"Fotocasa","ASKDT","Venta","Plurifamiliar","Piso en Venta en Nou Moles","46018","Valencia","Valencia","L'Olivereta","Nou Moles","39.471420176","-0.402843424","7º","Profesional","Aska Olivereta","Sí","Sí","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/d3e6e639-dc1b-4235-b5fa-72ceb18160d1?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185483467&tti=2","2025-01-29","962949768","olivereta@inmobiliariaaska.es","No","Muy bueno","","No","No contactado","1339","3","1","105","140000","1333","1","Moderada"
"Fotocasa","2025","Venta","Plurifamiliar","Piso en Venta en Soternes","46014","Valencia","Valencia","L'Olivereta","Soternes","39.471031376","-0.410309024","2º","Profesional","NOVA PAIPORTA","Sí","Sí","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/3bf25ea4-bf8d-4c07-9389-1337e08922bc?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185479758&tti=2","2025-01-29","961280863","jesus@nova-gestio.com","No","Muy bueno","","No","No contactado","631","2","1","65","155000","2384","1","Moderada"
"habitaclia","0290546","Venta","Plurifamiliar","Próximo al Dr. Peset","","Valencia","Valencia","Jesús","L'Hort de Senabre","39.4510271767","-0.3938028233","1","Profesional","DONPISO","Sí","Sí","Sí","No","No","No","No","No","https://images.habimg.com/imgh/0d37e4c0-2ada-4db6-8608-71aefd5b97d2G.jpg","https://www.habitaclia.com/i885003220428","2025-01-29","933069090","info@donpiso.com","No","Muy bueno","","No","No contactado","432","3","2","122","280000","2295","1","Moderada"
"Fotocasa","01700","Venta","Plurifamiliar","Piso en Venta en Sant Francesc","46002","Valencia","Valencia","Ciutat Vella","Sant Francesc","39.468775926","-0.378258574","4º","Profesional","Hola Inmobiliaria","Sí","Sí","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/c7114dda-8846-4ff2-af4f-51613a8ae345?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185483241&tti=2","2025-01-29","962646172","i.holainmobiliaria.11726.12@inmovilla.com","No","Muy bueno","","No","No contactado","3377","3","1","95","340000","3578","1","Muy baja"
"habitaclia","01700","Venta","Plurifamiliar","PISO EN LA CIUTAT DE LAS ARTES Y LA CIENCIA","","Valencia","Valencia","Ciutat Vella","Sant Francesc","39.4685223267","-0.3785121733","0","Profesional","Hola Inmobiliaria","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/224a8a59-4aa0-4213-80a6-1a728219b8e9G.jpg","https://www.habitaclia.com/i51936000000446","2025-01-29","633040498","mlstrategicsl@gmail.com","No","Muy bueno","","No","No contactado","3382","3","1","95","340000","3578","1","Muy baja"
"Fotocasa","Atico Malvarrosa","Venta","Unifamiliar","Casa adosada en Venta en  Carrer de la Reina, 263, El Cabanyal - El Canyamelar","46011","Valencia","Valencia","Poblats Marítims","El Cabanyal - El Canyamelar","39.473772","-0.3280083","Undefined","Profesional","Haven Homes","Sí","No","Sí","Sí","Sí","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/d54bda01-32db-4603-9bb6-d47daaa04d5d?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185480464&tti=2","2025-01-29","961281208","info@havenhomespain.com","No","Muy bueno","","No","No contactado","602","2","2","85","385000","4529","1","Moderada"
"milanuncios","535170827","Venta","Plurifamiliar","València","46026","Valencia","Valencia","Quatre Carreres","Malilla","39.447451527","-0.367061583","2","Profesional","Ml Strategic Properties S L","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/11c61dd1-0491-416b-aa47-a878000977eeG.jpg","https://www.milanuncios.com/anuncios/r535170827.htm","2025-01-29","962646172","holainmobiliariaab2f@realestate.com","No","","","No","No contactado","3395","4","2","123","375000","3048","1","Muy baja"
"milanuncios","535164939","Venta","Plurifamiliar","València","46022","Valencia","Valencia","Camins al Grau","Aiora","39.466931357","-0.342170743","3","Profesional","BHORUS   Licencia RAIN606 21   Arquitectos  abogad","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/558b3488-645c-4da4-8838-8954dd2af7c0G.jpg","https://www.milanuncios.com/anuncios/r535164939.htm","2025-01-29","919454698","bhorusf9ea@realestate.com","No","","","No","No contactado","30","2","1","62","33500","540","1","Muy alta"
"Fotocasa","ASKDT","Venta","Plurifamiliar","Piso en Venta en Nou Moles","46018","Valencia","Valencia","L'Olivereta","Nou Moles","39.471420176","-0.402843424","7º","Profesional","Aska Olivereta","Sí","Sí","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/d3e6e639-dc1b-4235-b5fa-72ceb18160d1?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185483467&tti=2","2025-01-29","962949768","olivereta@inmobiliariaaska.es","No","Muy bueno","","No","No contactado","1338","3","1","105","140000","1333","1","Moderada"
"Fotocasa","1495PV","Venta","Plurifamiliar","Piso en Venta en  Avinguda de la Malva-Rosa, La Malva-rosa","46011","Valencia","Valencia","Poblats Marítims","La Malva-rosa","39.4792984776","-0.3282059224","2º","Profesional","DOMENECH Y ASOCIADOS","Sí","Sí","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/91d71854-235d-4ef5-8158-1d0ba60d3ddb?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185480931&tti=2","2025-01-29","962948379","murillo@domenechyasociados.com","No","Muy bueno","","No","No contactado","840","2","2","65","225000","3461","1","Moderada"
"Fotocasa","MALL-AM240","Venta","Plurifamiliar","Piso en Venta en Malilla","46026","Valencia","Valencia","Quatre Carreres","Malilla","39.448939776","-0.373110224","3º","Profesional","EXPERCASA MALILLA","No","No","No","No","Sí","No","No","No","https://static.fotocasa.es/images/ads/f91fb2ca-35a3-459f-bce1-14cf356ecadb?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185478021&tti=2","2025-01-29","962645213","valenciamalilla@expercasa.com","No","Muy bueno","","No","No contactado","1379","3","2","85","230000","2705","1","Baja"
"milanuncios","535127489","Venta","Plurifamiliar","València","46001","Valencia","Valencia","Ciutat Vella","El Mercat","39.475951357","-0.378382643","4","Profesional","EV MMC SPAIN  S L U","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/087e8897-dc20-47fe-90a2-b5a3d2bb3d40G.jpg","https://www.milanuncios.com/anuncios/r535127489.htm","2025-01-29","961287313","engelvolkers809d@realestate.com","No","","","No","No contactado","3404","2","1","62","350000","5645","1","Muy baja"
"Fotocasa","00000-473955-S","Venta","Plurifamiliar","Piso en Venta en Torrefiel","46019","Valencia","Valencia","Rascanya","Torrefiel","39.492872165","-0.3790094306","Undefined","Profesional","SUBASTAFÁCIL.COM","No","No","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/96ba9ee6-a152-414f-93aa-b1484f5ba6aa?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185476710&tti=2","2025-01-29","928196597","portales-inmobiliarios@subastafacil.com","No","Muy bueno","","No","No contactado","1810","2","1","78","88630","1136","1","Baja"
"Fotocasa","592932","Venta","Plurifamiliar","Piso en Venta en Barrio de Benimaclet","46020","Valencia","Valencia","Benimaclet","Barrio de Benimaclet","39.485221876","-0.367406124","4º","Profesional","TECNOCASA BENIMACLET","No","No","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/16334985-cc44-46b0-8d06-54ee8ae3accc?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185483498&tti=2","2025-01-29","962471287","estudiodesarrollobenimaclet@gmail.com","No","Muy bueno","","No","No contactado","733","3","","78","159990","2051","1","Alta"
"milanuncios","535103538","Venta","Plurifamiliar","València","46019","Valencia","Valencia","Rascanya","Torrefiel","39.4974117424","-0.3746678229","","Profesional","Abn Group Alliance Sociedad Limitada","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/112f0af4-067a-4040-94ae-245631add678G.jpg","https://www.milanuncios.com/anuncios/r535103538.htm","2025-01-29","928196597","subastafacilcome1d3@realestate.com","No","","","No","No contactado","39","2","1","57","48501","850","1","Muy alta"
"Fotocasa","VLCC_0010","Venta","Plurifamiliar","Piso en Venta en Trinitat","46010","Valencia","Valencia","La Saïdia","Trinitat","39.4794601446","-0.3747297573","8º","Profesional","FINCASA","No","Sí","Sí","No","Sí","No","No","No","https://static.fotocasa.es/images/ads/85dc3304-3808-477d-990e-965751754cee?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185481073&tti=2","2025-01-29","962948693","carolina@grupofincasa.com","No","Muy bueno","","No","No contactado","582","4","2","138","650000","4710","1","Moderada"
"Fotocasa","25VIV00640","Venta","Plurifamiliar","Piso en Venta en  BERENGUER MALLOL, 17, Aiora","46022","Valencia","Valencia","Camins al Grau","Aiora","39.464974","-0.3441281","3º","Profesional","BHORUS","No","Sí","No","No","No","Sí","Sí","No","https://static.fotocasa.es/images/ads/65511425-5e77-48ea-b0da-c3d5fcc9812c?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185483572&tti=2","2025-01-29","919454698","contacto@bhorus.com","No","Muy bueno","","No","No contactado","1097","2","1","62","33500","540","1","Moderada"
"Fotocasa","KWK.435","Venta","Plurifamiliar","Piso en Venta en La Xerea","46003","Valencia","Valencia","Ciutat Vella","La Xerea","39.472754576","-0.374975224","1º","Profesional","Amarilo Inmobiliaria","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/32309945-e39d-4159-8334-10dd58129862?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185477457&tti=2","2025-01-29","961281238","kwk@inbox.witei.com","No","Muy bueno","","No","No contactado","1350","2","1","48","199990","4166","1","Baja"
"Fotocasa","RP1522025134273","Venta","Plurifamiliar","Piso en Venta en  PERIS BRELL, Aiora","46022","Valencia","Valencia","Camins al Grau","Aiora","39.4654379776","-0.3475630224","Undefined","Profesional","REDPISO VALENCIA GRAU","No","No","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/b68c7153-feb8-417e-a61d-dd94fed17189?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185485217&tti=2","2025-01-29","961286829","e.grau@redpiso.es","No","Muy bueno","","No","No contactado","643","4","1","67","159900","2386","1","Moderada"
"habitaclia","MMC5035Q","Venta","Plurifamiliar","","","Valencia","Valencia","Ciutat Vella","Sant Francesc","39.4681931767","-0.3780018233","0","Profesional","MANSIONS.ES","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/0b280dab-14c2-4378-8604-012ccb804f4fG.jpg","https://www.habitaclia.com/i39175000023450","2025-01-29","647273007","ceo@mansions.es","No","Muy bueno","","No","No contactado","180","4","2","158","495000","3132","1","Muy alta"
"habitaclia","MMC5035Q","Venta","Plurifamiliar","","","Valencia","Valencia","Ciutat Vella","Sant Francesc","39.4681931767","-0.3780018233","0","Profesional","MANSIONS.ES","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/0b280dab-14c2-4378-8604-012ccb804f4fG.jpg","https://www.habitaclia.com/i39175000023450","2025-01-29","647273007","ceo@mansions.es","No","Muy bueno","","No","No contactado","179","4","2","158","495000","3132","1","Muy alta"
"Fotocasa","avenida del puerto","Venta","Plurifamiliar","Piso en Venta en  Avinguda del Port, 165, Aiora","46022","Valencia","Valencia","Camins al Grau","Aiora","39.4637759","-0.3441865","1º","Profesional","SERVITRESS","Sí","Sí","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/182df1aa-cb42-4c3b-81e5-d50c0d67c40f?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185484611&tti=2","2025-01-29","960969858","infograo@servitress.com","No","Muy bueno","","No","No contactado","684","3","1","75","179000","2386","1","Moderada"
"habitaclia","Atico Malvarrosa","Venta","Unifamiliar","Ático a 5 minutos de playa Malvarrosa (Spanish & English)","","Valencia","Valencia","Poblats Marítims","El Cabanyal - El Canyamelar","39.473772","-0.3280083","0","Profesional","Haven Homes","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/0384b2d7-e757-4c2c-9126-1f0386e1b533G.jpg","https://www.habitaclia.com/i54291000000003","2025-01-29","34642416868","info@havenhomespain.com","No","Muy bueno","","No","No contactado","576","2","2","85","385000","4529","1","Moderada"
"milanuncios","535162835","Venta","Plurifamiliar","València","46002","Valencia","Valencia","Ciutat Vella","Sant Francesc","39.472193507","-0.374840993","","Profesional","Ml Strategic Properties S L","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/224a8a59-4aa0-4213-80a6-1a728219b8e9G.jpg","https://www.milanuncios.com/anuncios/r535162835.htm","2025-01-29","962646172","holainmobiliariaab2f@realestate.com","No","","","No","No contactado","11","3","1","95","340000","3578","1","Muy alta"
"habitaclia","L-J53","Venta","Plurifamiliar","","","Valencia","Valencia","L'Olivereta","Tres Forques","39.4668861767","-0.4052418233","4","Profesional","EXPERCASA SAN MARCELINO","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/074e062f-1e1b-4860-a5f0-47373053a7a2G.jpg","https://www.habitaclia.com/i29387000001008","2025-01-29","960151351","valenciasanmarcelino@expercasa.com","No","Muy bueno","","No","No contactado","141","1","1","46","46000","1000","1","Alta"
"Fotocasa","RG010","Venta","Plurifamiliar","Piso en Venta en El Botànic","46008","Valencia","Valencia","Extramurs","Zona Botánico","39.473241777","-0.386515084","2º","Profesional","Inmoasesora - Rosa Giner","No","No","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/6a425e83-f9a8-4c8a-80da-18c32cb5b6b1?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185480056&tti=2","2025-01-29","960969725","i.inmoasesora.12300@inmovilla.com","No","Muy bueno","","No","No contactado","701","2","1","61","210000","3442","1","Moderada"
"habitaclia","501268","Venta","Plurifamiliar","Atención inversores , piso en venta Ocupado","","Valencia","Valencia","Patraix","Barrio de Patraix","39.463197","-0.3877741","6","Profesional","INMOBANCO","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/8f172094-9031-4146-a5dc-04d4c0aa2586G.jpg","https://www.habitaclia.com/i28425000003170","2025-01-29","963119385","inmobanco@gmail.com","No","Muy bueno","","No","No contactado","112","3","1","81","117000","1444","1","Muy alta"
"habitaclia","MALL-AM240","Venta","Plurifamiliar","","","Valencia","Valencia","Quatre Carreres","Malilla","39.4486861767","-0.3733638233","3","Profesional","EXPERCASA MALILLA","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/0778b63a-d42a-4fb1-8ad9-702428a94e04G.jpg","https://www.habitaclia.com/i29400000000218","2025-01-29","610182116","valenciamalilla@expercasa.com","No","Muy bueno","","No","No contactado","513","3","2","85","230000","2705","1","Moderada"
"habitaclia","I-00YZMP-W-02YC23","Venta","Plurifamiliar","Apartamento para inversión en Cardenal Benlloch","","Valencia","Valencia","Camins al Grau","Albors","39.4682216177","-0.3560303823","0","Profesional","Engel & Völkers","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0bc5c3c1-c68c-4f69-8a5a-4df70adc2ddcG.jpg","https://www.habitaclia.com/i5953003370681","2025-01-29","963517897","valencia@engelvoelkers.com","No","Muy bueno","","No","No contactado","4737","1","1","57","230000","4035","1","Muy baja"
"milanuncios","535119285","Venta","Plurifamiliar","València","46002","Valencia","Valencia","Ciutat Vella","Sant Francesc","39.470160447","-0.372253843","3","Profesional","OC HABITAT RESIDENCIAL SL","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0676a647-3e59-4493-a219-a27d6bbd61c9G.jpg","https://www.milanuncios.com/anuncios/r535119285.htm","2025-01-29","960966016","ochabitat7918@realestate.com","No","","","No","No contactado","6295","3","2","176","1050000","5965","1","Muy baja"
"milanuncios","535174309","Venta","Plurifamiliar","València","46022","Valencia","Valencia","Camins al Grau","Aiora","39.467541357","-0.345459643","","Profesional","PROYECTO GRAU VALENCIA 2017 SL","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/06d41ec6-9614-4d93-977e-6aeb2ae7becdG.jpg","https://www.milanuncios.com/anuncios/r535174309.htm","2025-01-29","961286829","redpisovalenciagrau5b6b@realestate.com","No","","","No","No contactado","6471","4","1","67","159900","2386","1","Muy baja"
"Fotocasa","0290546","Venta","Plurifamiliar","Piso en Venta en L'Hort de Senabre","46017","Valencia","Valencia","Jesús","L'Hort de Senabre","39.451280776","-0.393549224","1º","Profesional","DONPISO","Sí","Sí","Sí","Sí","Sí","No","No","No","https://static.fotocasa.es/images/ads/0d37e4c0-2ada-4db6-8608-71aefd5b97d2?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185475827&tti=2","2025-01-29","34960601971","valenciajesus@donpiso.com","No","Muy bueno","","No","No contactado","4616","3","2","122","280000","2295","1","Muy baja"
"habitaclia","59051","Venta","Plurifamiliar","","","Valencia","Valencia","Poblats Marítims","La Malva-rosa","39.4773919027","-0.3339736973","0","Profesional","GR2000","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0093fb35-e70e-498f-a44c-08e3ad3290f7G.jpg","https://www.habitaclia.com/i17947000003520","2025-01-29","963.855.558","inmobiliaria@gr2000.es","No","Muy bueno","","No","No contactado","7404","1","1","48","215000","4479","1","Muy baja"
"habitaclia","1897","Venta","Plurifamiliar","Piso en venta de 3 habitaciones en Peris y Valero.","","Valencia","Valencia","Quatre Carreres","En Corts - Doctor Waksman","39.4573016177","-0.3742923823","0","Profesional","CM PROPERTIES","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0cca26a9-bcc0-4daf-b7c6-520f437d79b2G.jpg","https://www.habitaclia.com/i50179000000651","2025-01-29","677523211","team@cmproperties.es","No","Muy bueno","","No","No contactado","5549","3","1","70","258000","3685","1","Muy baja"
"milanuncios","535162216","Venta","Plurifamiliar","València","46022","Valencia","Valencia","Camins al Grau","Aiora","39.467892957","-0.343167343","Bajos","Profesional","ESTUDIO DAMA DE ELCHE  S L","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/10a4033a-b878-4bc0-beaa-71f466f6a0cdG.jpg","https://www.milanuncios.com/anuncios/r535162216.htm","2025-01-29","962470793","tempocasavalenciaebf1@realestate.com","No","","","No","No contactado","6479","2","2","180","137500","763","1","Muy baja"
"milanuncios","535141812","Venta","Plurifamiliar","València","46010","Valencia","Valencia","La Saïdia","Trinitat","39.4828777256","-0.3713121763","","Profesional","SINCAJA ALBAL SL","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/01daba7d-daa3-4e5b-b364-4c9633b136e5G.jpg","https://www.milanuncios.com/anuncios/r535141812.htm","2025-01-29","962948693","fincasa4808@realestate.com","No","","","No","No contactado","6480","4","2","138","650000","4710","1","Muy baja"
"Fotocasa","LLOSAN-1476C","Venta","Plurifamiliar","Piso en Venta en  Campanar, El Calvari","46009","Valencia","Valencia","Campanar","El Calvari - La Fe","39.4868049188","-0.3902933334","Undefined","Profesional","Llosan Asesores","Sí","Sí","No","Sí","No","Sí","Sí","No","https://static.fotocasa.es/images/ads/9411d1de-ce57-436a-8880-e307de0a66e5?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185486638&tti=2","2025-01-29","962948367","513838@inbox.habitatsoft.com","No","Muy bueno","","No","No contactado","7287","3","1","80","165000","2062","1","Muy baja"
"milanuncios","535177427","Venta","Plurifamiliar","València","46022","Valencia","Valencia","Algirós","La Carrasca","39.476664557","-0.341868543","","Profesional","Grupo Orgaz","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0236d58b-4b80-450f-8017-f41c73016e34G.jpg","https://www.milanuncios.com/anuncios/r535177427.htm","2025-01-29","960969804","grupoorgazc5af@realestate.com","No","","","No","No contactado","6280","2","2","125","365000","2920","1","Muy baja"
"Fotocasa","00000-473929-S","Venta","Plurifamiliar","Piso en Venta en Sant Francesc","46002","Valencia","Valencia","Ciutat Vella","Sant Francesc","39.468246276","-0.377795524","Undefined","Profesional","SUBASTAFÁCIL.COM","No","No","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/0ad4cddf-8d38-4057-ba14-3aef84285b27?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185476681&tti=2","2025-01-29","928196597","portales-inmobiliarios@subastafacil.com","No","Muy bueno","","No","No contactado","4592","1","1","36","128011","3555","1","Muy baja"
"Fotocasa","LCV29158-2","Venta","Plurifamiliar","Piso en Venta en Albors","46021","Valencia","Valencia","Camins al Grau","Albors","39.467339776","-0.356906224","6º","Profesional","LA CASA AGENCY MACARENA","No","Sí","Sí","No","No","No","No","No","https://static.fotocasa.es/images/ads/6ec09fb0-7995-4ea7-87ab-e68183e8508f?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185478573&tti=2","2025-01-29","955394683","lacasamacarena@gmail.com","No","Muy bueno","","No","No contactado","7259","4","2","127","390000","3070","1","Muy baja"
