"Fuente","Referencia","Operación","Tipología","Título","C.P.","Municipio","Provincia","Distrito","Barrio","Latitud","Longitud","Planta","Anunciante","Empresa","Aire acondicionado","Ascensor","Garaje","Trastero","Terraza","Piscina","Zonas verdes","Zona deportiva","Imagen","URL","Fecha de creación","Teléfono","Email","Posible agencia","Conservación","Comentarios","Descartado","Estado","Ranking","Dormitorios","Baños","Superficie","Precio","Precio unitario","Días","Demanda"
"Fotocasa","","Alquiler","Plurifamiliar","Apartamento en Alquiler en  Carrer de Miguel Servet, 15, Barrio de Benicalap","46015","Valencia","Valencia","Benicalap","Barrio de Benicalap","39.4880896","-0.3943047","","Particular","mexparval","No","Sí","No","No","No","No","Sí","No","https://static.fotocasa.es/images/anuncio/2025/07/29/187186479/4694582904.jpg?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187186479&tti=1","2025-07-29","34639565518","mexparval@hotmail.com","No","Muy bueno","","No","No contactado","876","1","1","50","995","19","1","Alta"
"Fotocasa","I-030UHW-W-030UHW","Alquiler","Plurifamiliar","Apartamento en Alquiler en  Calle Dalt, El Carme","46003","Valencia","Valencia","Ciutat Vella","El Carme","39.4788204634","-0.3799135366","3º","Profesional","Engel & Völkers Valencia","Sí","Sí","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/8c3cf734-b5a1-4fcd-b245-289bf5edfdf5?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187187270&tti=2","2025-07-29","961287313","Valencia@engelvoelkers.com","No","Bueno","","No","No contactado","3748","3","2","110","1800","16","1","Muy baja"
"habitaclia","ba341fdd-73b1-4619-b","Alquiler","Plurifamiliar","Piso estudiantil en alquiler  Trinitat, Valencia","","Valencia","Valencia","La Saïdia","Trinitat","39.4850355563","-0.3686597788","4","Profesional","Huspy","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0057ea33-3614-46a5-8a88-2fc7bbd92f5bG.jpg","https://www.habitaclia.com/i49951000002905","2025-07-29","34919039193","supply@huspy.io","No","Muy bueno","","No","No contactado","9611","3","1","80","1500","18","1","Muy baja"
"Fotocasa","P4754","Alquiler","Plurifamiliar","Piso en Alquiler en  Carrer d'Archena, Soternes","46014","Valencia","Valencia","L'Olivereta","Soternes","39.4715994634","-0.4062844366","3º","Profesional","Person Inmobiliaria","Sí","Sí","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/00a5b2f6-ddd2-4bfa-83f6-0fa640b49c01?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187191270&tti=2","2025-07-29","962647592","kem@inbox.witei.com","No","","","No","No contactado","8864","3","2","71","1350","19","1","Muy baja"
"Fotocasa","","Alquiler","Plurifamiliar","Piso en Alquiler en  Carrer de Sant Francesc de Borja, 8, Arrancapins","46007","Valencia","Valencia","Extramurs","Arrancapins","39.4662476","-0.3849307","","Particular","valenciamyhouse","Sí","Sí","No","Sí","No","No","No","No","https://static.fotocasa.es/images/anuncio/2025/07/29/187192463/4694882125.jpg?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187192463&tti=1","2025-07-29","34614656632","valenciamyhouse@gmail.com","No","Muy bueno","","No","No contactado","8936","2","2","85","1750","20","1","Muy baja"
"Fotocasa","373","Alquiler","Plurifamiliar","Piso en Alquiler en Mestalla","46021","Valencia","Valencia","El Pla del Real","Mestalla","39.4702047337","-0.3557649663","5º","Profesional","ALAMEDA 10DT","Sí","Sí","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/7f5aef66-eb00-4519-b145-b5a8a0bd63a0?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187186701&tti=2","2025-07-29","961281558","info@alameda10dt.com","No","Muy bueno","","No","No contactado","286","2","1","73","1100","15","1","Muy alta"
"Fotocasa","ACC6","Alquiler","Plurifamiliar","Piso en Alquiler en  Calle de Cuenca Tramoyeres, Barrio de Benimaclet","46020","Valencia","Valencia","Benimaclet","Barrio de Benimaclet","39.4843270394","-0.3608520139","3º","Profesional","CASETES INMOBILIARIA","Sí","Sí","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/d80f4e10-7186-4563-9bcb-34666f8ae4f9?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187190083&tti=2","2025-07-29","962948439","i.casetesinmobiliaria.9776@inmovilla.com","No","Excelente","","No","No contactado","1678","1","1","65","1000","15","1","Moderada"
"habitaclia","V-1-62996","Alquiler","Plurifamiliar","","","Valencia","Valencia","Algirós","La Carrasca","39.4788359874","-0.3508385126","4","Profesional","GRUPO 90 CENTRAL","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/073c0e28-150b-4776-ba24-5d3104ea8922G.jpg","https://www.habitaclia.com/i42610000003821","2025-07-29","615443392","constitucion@grupo90.com","No","Muy bueno","","No","No contactado","9344","3","2","120","1490","12","1","Muy baja"
"Fotocasa","P4781","Alquiler","Plurifamiliar","Piso en Alquiler en El Carme","46003","Valencia","Valencia","Ciutat Vella","El Carme","39.4786808337","-0.3802812663","2º","Profesional","Person Inmobiliaria","Sí","Sí","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/073e7020-1e1f-46d3-a081-33e3e1cc1cf5?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187192456&tti=2","2025-07-29","962647592","kem@inbox.witei.com","No","Muy bueno","","No","No contactado","8977","2","1","72","1600","22","1","Muy baja"
"habitaclia","2339","Alquiler","Plurifamiliar","Piso de cuatro habitaciones, dos baños y garaje opcional","","Valencia","Valencia","La Saïdia","Sant Antoni","39.4884813587","-0.3736746413","0","Profesional","CM PROPERTIES","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/082911c1-1886-442a-9434-3bc78b29085bG.jpg","https://www.habitaclia.com/i50179000000948","2025-07-29","677523211","team@cmproperties.es","No","Muy bueno","","No","No contactado","5065","4","2","212","1290","6","1","Muy baja"
"Fotocasa","ALQ_CORTS_6_copia","Alquiler","Plurifamiliar","Piso en Alquiler en  Valencia - Avenida Avenida de las Cortes Valencian, Sant Pau","46015","Valencia","Valencia","Campanar","Sant Pau - Zona Palau de Congresos - Nou Campanar","39.4935332424","-0.4020933566","3º","Profesional","RACASA TORRES DE QUART","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/988ab28c-c7d7-485d-947b-956d9e0beff1?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187190171&tti=2","2025-07-29","960965722","iagestion_2020@iagestion.com","No","Excelente","","No","No contactado","9140","2","2","70","1800","25","1","Muy baja"
"habitaclia","2336","Alquiler","Plurifamiliar","en Valencia","","Valencia","Valencia","Camins al Grau","La Creu del Grau","39.4627643587","-0.3508216413","0","Profesional","CM PROPERTIES","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0f487c7b-bac1-4f8b-bf48-8432dbf21049G.jpg","https://www.habitaclia.com/i50179000000946","2025-07-29","677523211","team@cmproperties.es","No","Muy bueno","","No","No contactado","9562","3","1","80","1300","16","1","Muy baja"
"milanuncios","551685005","Alquiler","Plurifamiliar","Malvarrosa - C/ Berenguer Montoliu","46011","Valencia","Valencia","Poblats Marítims","La Malva-rosa","39.48033","-0.3291187","2","Particular","","No","No","No","No","No","No","No","No","","https://www.milanuncios.com/anuncios/r551685005.htm","2025-07-29","","","No","","","No","No contactado","1817","3","1","75","1000","13","1","Baja"
"Fotocasa","V-1-62996","Alquiler","Plurifamiliar","Piso en Alquiler en La Carrasca","46021","Valencia","Valencia","Algirós","La Carrasca","39.4783370337","-0.3513374663","4º","Profesional","GRUPO 90 CENTRAL","Sí","Sí","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/c0157262-ac64-430e-98fd-0156ebd289ba?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187191512&tti=2","2025-07-29","960963683","publicidad@grupo90.es","No","","","No","No contactado","3672","3","2","120","1490","12","1","Muy baja"
"habitaclia","992547","Alquiler","Plurifamiliar","","","Valencia","Valencia","Extramurs","La Roqueta","39.4694753587","-0.3826191413","2","Profesional","LA BOLSA INMOBILIARIA","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/2aa871ae-e4ad-4700-8887-4b4092f7786cG.jpg","https://www.habitaclia.com/i47624000011020","2025-07-29","34631336226","inversimedia@gmail.com","No","Muy bueno","","No","No contactado","9715","2","2","60","1350","22","1","Muy baja"
"habitaclia","ACC6","Alquiler","Plurifamiliar","ALQUILER ESTUDIOS VACÍOS O AMUEBLADOS  BENIMACLET","","Valencia","Valencia","Benimaclet","Barrio de Benimaclet","39.4843769347","-0.3608021186","3","Profesional","CASETES INMOBILIARIA","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/09bdbdbe-b936-45c7-a6c8-48cc0c2a3c1bG.jpg","https://www.habitaclia.com/i41886000001603","2025-07-29","963400451","i.oficina.9776@haypisos.com","No","Muy bueno","","No","No contactado","9559","1","1","65","1000","15","1","Muy baja"
"Fotocasa","1494","Alquiler","Plurifamiliar","Piso en Alquiler en  Santa Maria Micaela, La Petxina","46008","Valencia","Valencia","Extramurs","La Petxina","39.4723524634","-0.3916985366","7º","Profesional","VERTECASA","Sí","Sí","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/9501ff78-566c-4513-98cd-07be2bc397b5?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187187232&tti=2","2025-07-29","961288052","vertecasa@vertecasa.com","No","Bueno","","No","No contactado","3745","2","1","60","1050","17","1","Muy baja"
"habitaclia","I-0463K3-W-0463K3","Alquiler","Plurifamiliar","Piso a estrenar en Corazon de Valencia","","Valencia","Valencia","Ciutat Vella","El Pilar","39.4752995874","-0.3814234126","2","Profesional","Engel & Völkers Valencia","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/00c33729-0efc-4b02-9886-21d4242f4599G.jpg","https://www.habitaclia.com/i5953003372169","2025-07-29","34963517897","valencia@engelvoelkers.com","No","Muy bueno","","No","No contactado","5364","2","2","85","1750","20","1","Muy baja"
"habitaclia","2335","Alquiler","Plurifamiliar","Piso de 4 habitaciones y 2 baños","","Valencia","Valencia","Benimaclet","Barrio de Benimaclet","39.4854603587","-0.3558336413","0","Profesional","CM PROPERTIES","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/369a8085-f082-40d5-b02a-6503e9878b86G.jpg","https://www.habitaclia.com/i50179000000947","2025-07-29","677523211","team@cmproperties.es","No","Muy bueno","","No","No contactado","8288","4","2","110","1300","11","1","Muy baja"
"Fotocasa","108889289","Alquiler","Plurifamiliar","Piso en Alquiler en  Carrer de Jaca, Trinitat","46010","Valencia","Valencia","La Saïdia","Trinitat","39.4846660634","-0.3706144366","2º","Profesional","GRUPO MONALVA","Sí","Sí","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/cd99bf67-f147-4098-8f9a-6da27f0ef384?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187187237&tti=2","2025-07-29","962647198","grupomonalvainmobiliaria@gmail.com","No","Muy bueno","","No","No contactado","1446","3","1","66","1199","18","1","Alta"
"habitaclia","108889289","Alquiler","Plurifamiliar","","","Valencia","Valencia","La Saïdia","Trinitat","39.4847159587","-0.3705645413","2","Profesional","GRUPO MONALVA","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/002d2ada-22bc-4a70-b7f7-e9d61e1e2810G.jpg","https://www.habitaclia.com/i26546000003025","2025-07-29","963448280","grupomonalvainmobiliaria@gmail.com","No","Muy bueno","","No","No contactado","6967","3","1","66","1199","18","1","Muy baja"
"Fotocasa","1873","Alquiler","Plurifamiliar","Dúplex en Alquiler en  Carrer de la Creu Nova, La Xerea","46002","Valencia","Valencia","Ciutat Vella","La Xerea","39.4731094634","-0.3733005366","4º","Profesional","ALAMEDA 10DT","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/118b87a6-e7e4-42a7-a360-6ab0508e69be?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187186731&tti=2","2025-07-29","961281558","info@alameda10dt.com","No","Muy bueno","","No","No contactado","4620","2","2","80","1250","15","1","Muy baja"
"habitaclia","CR1050","Alquiler","Plurifamiliar","","","Valencia","Valencia","L'Olivereta","Nou Moles","39.4734704862","-0.3953534689","3","Profesional","GESTIÓN DE VIVIENDAS","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/07413cdf-ba3f-4dfe-8fc8-9897f792177eG.jpg","https://www.habitaclia.com/i25955000002398","2025-07-29","686999488","i.apgestiondeviviendas.6398@inmovilla.com","No","Muy bueno","","No","No contactado","80","3","2","90","1050","11","1","Muy alta"
"habitaclia","ALQ_CORTS_6_copia","Alquiler","Plurifamiliar","VIVIENDA A ESTRENAR EN LA TORRE IKON","","Valencia","Valencia","Campanar","Sant Pau - Zona Palau de Congresos - Nou Campanar","39.4935831377","-0.4020434613","0","Profesional","RACASA TORRES DE QUART","Sí","Sí","Sí","No","Sí","No","No","Sí","https://images.habimg.com/imgh/0ab20ba0-c375-4d29-a9b5-48aeca42085bG.jpg","https://www.habitaclia.com/i10195003734943","2025-07-29","34607141035","i.racasatorresdequart.10129@inmovilla.com","No","Muy bueno","","No","No contactado","5184","2","2","70","1800","25","1","Muy baja"
"habitaclia","AS151","Alquiler","Plurifamiliar","Alquiler vacío en cSagunto  Salesianos","","Valencia","Valencia","La Saïdia","Sant Antoni","39.4888631351","-0.374486162","0","Profesional","CASETES INMOBILIARIA","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/21aa4f5a-ca43-4c05-b5dd-fb616ef10f13G.jpg","https://www.habitaclia.com/i41886000001602","2025-07-29","963400451","i.oficina.9776@haypisos.com","No","Muy bueno","","No","No contactado","5312","2","1","79","1150","14","1","Muy baja"
"Fotocasa","ba341fdd-73b1-4619-b","Alquiler","Plurifamiliar","Piso en Alquiler en Trinitat","46010","Valencia","Valencia","La Saïdia","Trinitat","39.4845366026","-0.3691587324","4º","Profesional","Huspy","No","Sí","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/9e375509-c1e5-4679-9e48-9da86b1f78c6?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187187421&tti=2","2025-07-29","919453248","w3960@inmoweb.email","No","Bueno","","No","No contactado","4346","3","1","80","1500","18","1","Muy baja"
"habitaclia","LLAF-0326B","Alquiler","Plurifamiliar","","","Valencia","Valencia","Rascanya","Orriols","39.4957008587","-0.3690968413","0","Profesional","VADELL PROPIEDADES","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/08d76171-7e89-4c3f-8892-e08238a3fab7G.jpg","https://www.habitaclia.com/i55440000000022","2025-07-29","34699115100","inmo@asesoriavadell.com","No","Muy bueno","","No","No contactado","5265","3","1","80","1100","13","1","Muy baja"
"Fotocasa","","Alquiler","Plurifamiliar","Piso en Alquiler en  Carrer del Peu de la Creu, 6, El Mercat","46001","Valencia","Valencia","Ciutat Vella","El Mercat","39.473275","-0.3804258","","Particular","911carrera2964","Sí","No","No","No","No","No","No","No","https://static.fotocasa.es/images/anuncio/2025/07/29/187185436/4694429131.jpg?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187185436&tti=1","2025-07-29","677008447","911carrera2964@gmail.com","No","Excelente","","No","No contactado","9093","2","2","120","2000","16","1","Muy baja"
"habitaclia","AV2507120","Alquiler","Plurifamiliar","Loft en alquiler en calle del Mar","","Valencia","Valencia","Ciutat Vella","La Xerea","39.4737963587","-0.3714836413","0","Profesional","APROPERTIES REAL ESTATE - VALENCIA","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/1568e736-05bd-44f2-8129-00fad73f9778G.jpg","https://www.habitaclia.com/i4737003825665","2025-07-29","961285965","eva.martinez-fortun@aproperties.es","No","Muy bueno","","No","No contactado","7975","1","1","35","1300","37","1","Muy baja"
"habitaclia","AV2507120","Alquiler","Plurifamiliar","Loft en alquiler en calle del Mar","","Valencia","Valencia","Ciutat Vella","La Xerea","39.4737963587","-0.3714836413","0","Profesional","APROPERTIES REAL ESTATE - VALENCIA","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/1568e736-05bd-44f2-8129-00fad73f9778G.jpg","https://www.habitaclia.com/i4737003825665","2025-07-29","961285965","eva.martinez-fortun@aproperties.es","No","Muy bueno","","No","No contactado","4102","1","1","35","1300","37","1","Muy baja"
"Fotocasa","PROSPECT-K1j206","Alquiler","Plurifamiliar","Piso en Alquiler en  Denia, Russafa","46006","Valencia","Valencia","L'Eixample","Russafa","39.4622307106","-0.3769131292","2º","Profesional","LA MANZANA INMOBILIARIA","Sí","Sí","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/e81dd280-810f-4815-9dbf-902ff879e2ba?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187186585&tti=2","2025-07-29","34662444037","inf@inbox.witei.com","No","","","No","No contactado","3753","3","1","95","1500","15","1","Muy baja"
"Fotocasa","6315","Alquiler","Plurifamiliar","Piso en Alquiler en Beteró","46022","Valencia","Valencia","Poblats Marítims","Beteró","39.4714740624","-0.3350832652","2º","Profesional","Casabella","Sí","Sí","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/49a0ed9a-8356-462a-98fb-9b4a2c0a702a?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187188255&tti=2","2025-07-29","962470194","w3566@inmoweb.email","No","","","No","No contactado","3680","4","2","90","2100","23","1","Muy baja"
"habitaclia","P4754","Alquiler","Plurifamiliar","Luminoso piso reformado de 3 habitaciones","","Valencia","Valencia","L'Olivereta","Soternes","39.4716493587","-0.4062345413","3","Profesional","Person Inmobiliaria","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/00a5b2f6-ddd2-4bfa-83f6-0fa640b49c01G.jpg","https://www.habitaclia.com/i33945000002378","2025-07-29","605865417","info@personinmobiliaria.com","No","Muy bueno","","No","No contactado","5294","3","2","71","1350","19","1","Muy baja"
"Fotocasa","I-0463K3-W-0463K3","Alquiler","Plurifamiliar","Apartamento en Alquiler en El Pilar","46001","Valencia","Valencia","Ciutat Vella","El Pilar","39.4748006337","-0.3819223663","2º","Profesional","Engel & Völkers Valencia","Sí","Sí","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/3fae1578-ffb5-44c9-bda6-56138bfb9183?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187190244&tti=2","2025-07-29","961287313","Valencia@engelvoelkers.com","No","Excelente","","No","No contactado","8910","2","2","85","1750","20","1","Muy baja"
"habitaclia","1873","Alquiler","Plurifamiliar","","","Valencia","Valencia","Ciutat Vella","La Xerea","39.4731593587","-0.3732506413","4","Profesional","ALAMEDA 10DT","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/0161e74d-fe78-4280-bde2-f69d15b41f75G.jpg","https://www.habitaclia.com/i43366000001883","2025-07-29","690062272","info@alameda10dt.com","No","Muy bueno","","No","No contactado","162","2","2","80","1250","15","1","Muy alta"
"Fotocasa","AS151","Alquiler","Plurifamiliar","Piso en Alquiler en  Calle de Sagunto, Sant Antoni","46009","Valencia","Valencia","La Saïdia","Sant Antoni","39.4888132397","-0.3745360573","Bajos","Profesional","CASETES INMOBILIARIA","Sí","Sí","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/e9293ff2-427c-4fd3-b33e-3cc5e2e1379a?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187189837&tti=2","2025-07-29","962948439","i.casetesinmobiliaria.9776@inmovilla.com","No","Muy bueno","","No","No contactado","40","2","1","79","1150","14","1","Muy alta"
"Fotocasa","2335","Alquiler","Plurifamiliar","Piso en Alquiler en  Calle Marcel-li giner, Barrio de Benimaclet","46020","Valencia","Valencia","Benimaclet","Barrio de Benimaclet","39.4854104634","-0.3558835366","Undefined","Profesional","CM PROPERTIES","Sí","Sí","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/9cc68f3a-7100-401d-8372-c102fd8b618e?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187186927&tti=2","2025-07-29","962470759","team@cmproperties.es","No","Excelente","","No","No contactado","1148","4","2","110","1300","11","1","Alta"
"Fotocasa","AV2507120","Alquiler","Plurifamiliar","Loft en Alquiler en  C. del Mar, La Xerea","46003","Valencia","Valencia","Ciutat Vella","La Xerea","39.4737464634","-0.3715335366","Bajos","Profesional","APROPERTIES REAL ESTATE - VALENCIA","Sí","Sí","Sí","Sí","No","Sí","Sí","No","https://static.fotocasa.es/images/ads/9e5e8e1e-3678-4d8a-8bc2-54beaa2ca16e?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187190451&tti=2","2025-07-29","962648135","leadsapvalencia@aproperties.es","No","","","No","No contactado","8798","1","1","35","1300","37","1","Muy baja"
