"Fuente","Referencia","Operación","Tipología","Título","C.P.","Municipio","Provincia","Distrito","Barrio","Latitud","Longitud","Planta","Anunciante","Empresa","Aire acondicionado","Ascensor","Garaje","Trastero","Terraza","Piscina","Zonas verdes","Zona deportiva","Imagen","URL","Fecha de creación","Teléfono","Email","Posible agencia","Conservación","Comentarios","Descartado","Estado","Ranking","Dormitorios","Baños","Superficie","Precio","Precio unitario","Días","Demanda"
"Fotocasa","","Alquiler","Plurifamiliar","Piso en Alquiler en  Carrer de Gandia, 7, La Roqueta","46007","Valencia","Valencia","Extramurs","La Roqueta","39.4691541","-0.382757","","Particular","rqtorres2","Sí","Sí","No","No","No","No","No","No","https://static.fotocasa.es/images/anuncio/2025/08/29/187421437/4712095230.jpg?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187421437&tti=1","2025-08-29","34633079626","rqtorres2@gmail.com","No","Muy bueno","","No","No contactado","392","2","2","72","1450","20","1","Muy alta"
"habitaclia","CAR1350","Alquiler","Plurifamiliar","","","Valencia","Valencia","Algirós","L'Amistat","39.4723188","-0.3537193","1","Profesional","Janeiro Real Estate","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/04e91faf-babf-4b98-b164-d0d8379eee04G.jpg","https://www.habitaclia.com/i56375000000010","2025-08-29","34644665246","janeirorealestate@gmail.com","No","Muy bueno","","No","No contactado","8989","3","1","75","1350","18","1","Muy baja"
"Fotocasa","P4915","Alquiler","Plurifamiliar","Piso en Alquiler en El Pla del Remei","46004","Valencia","Valencia","L'Eixample","El Pla del Remei","39.4671083614","-0.3708396386","4º","Profesional","Person Inmobiliaria","Sí","Sí","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/21994fae-efc5-4b12-837d-b7ac34cb917d?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187422553&tti=2","2025-08-29","962647592","kem@inbox.witei.com","No","Bueno","","No","No contactado","9355","3","2","203","2600","12","1","Muy baja"
"habitaclia","P4915","Alquiler","Plurifamiliar","Elegante piso con balcón en Cirilo Amorós","","Valencia","Valencia","L'Eixample","El Pla del Remei","39.4680670957","-0.3698809043","4","Profesional","Person Inmobiliaria","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/02cef787-06e9-4d74-9701-888b494c7a0bG.jpg","https://www.habitaclia.com/i33945000002442","2025-08-29","960835224","kem@inbox.witei.com","No","Muy bueno","","No","No contactado","8777","3","2","203","2600","12","1","Muy baja"
"Fotocasa","","Alquiler","Plurifamiliar","Piso en Alquiler en  Carrer de Sagunt, 103, Sant Antoni","46009","Valencia","Valencia","La Saïdia","Sant Antoni","39.4867723","-0.375146","","Particular","apartamentovalencia","Sí","Sí","No","No","Sí","No","No","No","https://static.fotocasa.es/images/anuncio/2025/08/29/187422426/4712158558.jpg?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187422426&tti=1","2025-08-29","34655209160","apartamentovalencia@hotmail.com","No","Muy bueno","","No","No contactado","1280","1","1","60","900","15","1","Muy alta"
"habitaclia","HORNO DE LOS APOSTOLES","Alquiler","Plurifamiliar","""Magnifica vivienda AMUEBLADA en el corazón de Ciutat Vella, junto a la Plaza de la Virgen, excelente ubicación. Edificio de 20006","","Valencia","Valencia","Ciutat Vella","La Seu","39.4760545","-0.3759336","1","Profesional","DESIREE HATO","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/19794f24-775e-4a6b-899a-23c6c2874a73G.jpg","https://www.habitaclia.com/i20929000002811","2025-08-29","963.446.010","elisaquinza@desireeinmuebles.com","No","Muy bueno","","No","No contactado","5520","1","1","55","1300","23","1","Muy baja"
"milanuncios","555505066","Alquiler","Plurifamiliar","La Petxina - Carrer d''Azcárraga","46008","Valencia","Valencia","Extramurs","La Petxina","39.4745483","-0.3882532","5","Particular","","No","Sí","No","Sí","Sí","No","No","No","","https://www.milanuncios.com/anuncios/r555505066.htm","2025-08-29","","","No","","","No","No contactado","1048","1","2","25","380","15","1","Baja"
"habitaclia","109132581","Alquiler","Plurifamiliar","","","Valencia","Valencia","Camins al Grau","Albors","39.4697673496","-0.3494548504","3","Profesional","GRUPO MONALVA","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/32113e41-2f6c-4dc2-91b3-02d92d301bcaG.jpg","https://www.habitaclia.com/i26546000003042","2025-08-29","34963448280","grupomonalvainmobiliaria@gmail.com","No","Muy bueno","","No","No contactado","8687","4","1","110","1099","9","1","Muy baja"
"habitaclia","P4914","Alquiler","Plurifamiliar","Piso en Alquiler en Pla Del Real","","Valencia","Valencia","El Pla del Real","Exposició","39.4753470957","-0.3647968043","4","Profesional","Person Inmobiliaria","Sí","Sí","Sí","No","No","No","No","No","https://images.habimg.com/imgh/1194aeb5-bed0-4e3e-940f-57a3b3eb0682G.jpg","https://www.habitaclia.com/i33945000002440","2025-08-29","960835224","kem@inbox.witei.com","No","Muy bueno","","No","No contactado","4218","4","3","155","2500","16","1","Muy baja"
"milanuncios","555531591","Alquiler","Plurifamiliar","Valencia Capital","46001","Valencia","Valencia","Ciutat Vella","El Pilar","39.4739793715","-0.3822976285","2","Profesional","APROPERTIES REAL ESTATE - VALENCIA","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/05c90bcc-0e65-4f2d-97d6-6822a9f17584G.jpg","https://www.milanuncios.com/anuncios/r555531591.htm","2025-08-29","962648135","leadsapvalencia@aproperties.es","No","","","No","No contactado","8191","1","1","60","1300","21","1","Muy baja"
"milanuncios","555536481","Alquiler","Plurifamiliar","Valencia Capital","46019","Valencia","Valencia","Rascanya","Sant Llorenç - Zona Alfahuir","39.4941433715","-0.3588871285","7","Profesional","UNIC VALENCIA REAL ESTATE","Sí","Sí","No","Sí","No","No","No","No","https://images.habimg.com/imgh/03ea40eb-a718-4285-9836-b693b9fee044G.jpg","https://www.milanuncios.com/anuncios/r555536481.htm","2025-08-29","962471359","rafa.salom.valencia@gmail.com","No","","","No","No contactado","8356","","1","60","1300","21","1","Muy baja"
"Fotocasa","109132581","Alquiler","Plurifamiliar","Piso en Alquiler en  Carrer del Doctor Manuel Candela, Albors","46021","Valencia","Valencia","Camins al Grau","Albors","39.4696714761","-0.3495507239","3º","Profesional","GRUPO MONALVA","Sí","Sí","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/4e120ffd-5d15-4a53-8f8f-a6715902b4f7?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187423000&tti=2","2025-08-29","962647198","grupomonalvainmobiliaria@gmail.com","No","Muy bueno","","No","No contactado","2263","4","1","110","1099","9","1","Moderada"
"milanuncios","555502115","Alquiler","Plurifamiliar","Valencia Capital","46021","Valencia","Valencia","Algirós","L'Amistat","39.4724981715","-0.3535399285","1","Profesional","Janeiro Real Estate","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/04e91faf-babf-4b98-b164-d0d8379eee04G.jpg","https://www.milanuncios.com/anuncios/r555502115.htm","2025-08-29","962471425","janeirorealestate@gmail.com","No","","","No","No contactado","4730","3","1","75","1350","18","1","Muy baja"
"habitaclia","64-03458","Alquiler","Plurifamiliar","Piso en Avenida del Cardenal Benlloch","","Valencia","Valencia","Algirós","L'Amistat","39.4724994026","-0.3536850944","1","Profesional","GRUPO HOGARES INMOBILIARIAS","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/012dd783-3346-4adb-9fa6-2b9d84841069G.jpg","https://www.habitaclia.com/i11931002757492","2025-08-29","963.276.016","i.grupohogaresinmobiliarias.6407@inmovilla.com","No","Muy bueno","","No","No contactado","3931","3","1","81","1399","17","1","Muy baja"
"milanuncios","555532223","Alquiler","Unifamiliar","Valencia Capital","46012","Valencia","Valencia","El Perellonet","","39.2944393715","-0.2857606285","","Profesional","CM PROPERTIES","No","No","No","Sí","No","No","No","No","https://images.habimg.com/imgh/0dd3896d-47d3-4004-ae64-06dacdaeba84G.jpg","https://www.milanuncios.com/anuncios/r555532223.htm","2025-08-29","962470759","team@cmproperties.es","No","","","No","No contactado","4545","4","3","120","2200","18","1","Muy baja"
"Fotocasa","64-03458","Alquiler","Plurifamiliar","Piso en Alquiler en  Avenida CARDENAL BENLLOCH, L'Amistat","46021","Valencia","Valencia","Algirós","L'Amistat","39.4724035291","-0.3537809679","1º","Profesional","GRUPO HOGARES INMOBILIARIAS","Sí","Sí","No","Sí","Sí","No","Sí","No","https://static.fotocasa.es/images/ads/59808a40-0a8d-4ec1-96e9-918c8ee831ba?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187422651&tti=2","2025-08-29","962645217","i.grupohogaresinmobiliarias.7602@inmovilla.com","No","Muy bueno","","No","No contactado","4806","3","1","81","1399","17","1","Muy baja"
"Fotocasa","UVA2509001","Alquiler","Plurifamiliar","Ático en Alquiler en  Carrer d'Alfauir, Sant Llorenç - Zona Alfahuir","46019","Valencia","Valencia","Rascanya","Sant Llorenç - Zona Alfahuir","39.4938407761","-0.3591897239","7º","Profesional","UNIC VALENCIA REAL ESTATE","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/d75b1557-34d4-48d2-b74a-152bd7b8b35d?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187424098&tti=2","2025-08-29","962471359","rafa.salom.valencia@gmail.com","No","Excelente","","No","No contactado","4921","","1","60","1300","21","1","Muy baja"
"Fotocasa","1877596","Alquiler","Plurifamiliar","Loft en Alquiler en Vara de Quart","46014","Valencia","Valencia","Patraix","Vara de Quart","39.4588588904","-0.4130738636","2º","Profesional","Hogares Valencia","Sí","No","Sí","No","Sí","Sí","No","No","https://static.fotocasa.es/images/ads/3b500571-e5d8-46d7-b0a4-f0ef84461f65?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187423582&tti=2","2025-08-29","960965818","i.hogaresvalenciasc.13006@inmovilla.com","No","Excelente","","No","No contactado","4854","1","2","138","1300","9","1","Muy baja"
"milanuncios","555534227","Alquiler","Plurifamiliar","Valencia Capital","46021","Valencia","Valencia","Algirós","La Bega Baixa - Plaza Xúquer","39.4757767121","-0.3503139204","5","Profesional","ARQT VALENCIA","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/050c2646-27b0-4ce2-8945-104454251d5dG.jpg","https://www.milanuncios.com/anuncios/r555534227.htm","2025-08-29","960967527","jgil@arqtvalencia.es","No","","","No","No contactado","3666","4","2","110","1800","16","1","Muy baja"
"habitaclia","HORNO DE LOS APOSTOLES","Alquiler","Plurifamiliar","HORNO DE LOS APOSTOLES","","Valencia","Valencia","Ciutat Vella","La Seu","39.4760271496","-0.3759609504","0","Profesional","DESIREE HATO","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/0248a697-8b28-43f4-8819-43eb8641e2feG.jpg","https://www.habitaclia.com/i20929000002792","2025-08-29","963.446.010","elisaquinza@desireeinmuebles.com","No","Muy bueno","","No","No contactado","8451","1","1","55","1500","27","1","Muy baja"
"milanuncios","555518841","Alquiler","Plurifamiliar","Valencia Capital","46004","Valencia","Valencia","L'Eixample","El Pla del Remei","39.4685199715","-0.3694280285","4","Profesional","Person Inmobiliaria","Sí","Sí","No","Sí","No","No","No","No","https://images.habimg.com/imgh/02cef787-06e9-4d74-9701-888b494c7a0bG.jpg","https://www.milanuncios.com/anuncios/r555518841.htm","2025-08-29","962647592","kem@inbox.witei.com","No","","","No","No contactado","8125","3","2","203","2600","12","1","Muy baja"
"habitaclia","03694","Alquiler","Plurifamiliar","alquiler Piso 3 habitaciones zonas comunes parking y trastero","","Valencia","Valencia","Campanar","Sant Pau - Zona Palau de Congresos - Nou Campanar","39.4863015547","-0.4046231803","0","Profesional","RK SIRVAL","Sí","Sí","Sí","No","No","No","No","No","https://images.habimg.com/imgh/08267386-b838-4aa8-a81b-75f952c1fc94G.jpg","https://www.habitaclia.com/i29189000001742","2025-08-29","963823840","info@rksirval.es","No","Muy bueno","","No","No contactado","8598","3","2","139","1999","14","1","Muy baja"
"habitaclia","1877596","Alquiler","Plurifamiliar","Ático en Ciudad de Ros Casares","","Valencia","Valencia","Patraix","Vara de Quart","39.4598176247","-0.4121151293","0","Profesional","Hogares Valencia","Sí","No","Sí","No","Sí","No","No","No","https://images.habimg.com/imgh/01722fe4-6e32-40a6-9f75-62ca4b4b6e09G.jpg","https://www.habitaclia.com/i44345000000207","2025-08-29","657331566","w2858@inmoweb.email","No","Muy bueno","","No","No contactado","8570","1","2","138","1300","9","1","Muy baja"
"habitaclia","a538ablasc4d","Alquiler","Plurifamiliar","Piso en alquiler en La Bega Baixa","","Valencia","Valencia","Algirós","La Bega Baixa - Plaza Xúquer","39.4755699903","-0.3505206423","5","Profesional","ARQT VALENCIA","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/050c2646-27b0-4ce2-8945-104454251d5dG.jpg","https://www.habitaclia.com/i9904000000440","2025-08-29","960616963","jgil@arqtvalencia.es","No","Muy bueno","","No","No contactado","3474","4","2","110","1800","16","1","Muy baja"
"Fotocasa","CAR1350","Alquiler","Plurifamiliar","Piso en Alquiler en  Avinguda del Cardenal Benlloch, 78, L'Amistat","46021","Valencia","Valencia","Algirós","L'Amistat","39.4723188","-0.3537193","1º","Profesional","Janeiro Real Estate","Sí","Sí","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/6952c549-23b2-4c71-ac34-da242c4febe1?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187421132&tti=2","2025-08-29","962471425","janeirorealestate@gmail.com","No","","","No","No contactado","4890","3","1","75","1350","18","1","Muy baja"
"habitaclia","UVA2509001","Alquiler","Plurifamiliar","Estudio en ático con terraza de 30 metros cuadrados en residencial de 2008 con garaje, trastero y piscina comunitaria.","","Valencia","Valencia","Rascanya","Sant Llorenç - Zona Alfahuir","39.4939366496","-0.3590938504","7","Profesional","UNIC VALENCIA REAL ESTATE","Sí","Sí","Sí","No","Sí","No","No","Sí","https://images.habimg.com/imgh/03ea40eb-a718-4285-9836-b693b9fee044G.jpg","https://www.habitaclia.com/i55988000000015","2025-08-29","34657914302","rafa.salom.valencia@gmail.com","No","Muy bueno","","No","No contactado","3238","","1","60","1300","21","1","Muy baja"
"milanuncios","555525212","Alquiler","Plurifamiliar","Valencia Capital","46021","Valencia","Valencia","Camins al Grau","Albors","39.4699740715","-0.3492481285","3","Profesional","GRUPO MONALVA","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/32113e41-2f6c-4dc2-91b3-02d92d301bcaG.jpg","https://www.milanuncios.com/anuncios/r555525212.htm","2025-08-29","962647198","grupomonalvainmobiliaria@gmail.com","No","","","No","No contactado","7970","4","1","110","1099","9","1","Muy baja"
"Fotocasa","2434","Alquiler","Unifamiliar","Casa adosada en Alquiler en  calle los delfines, El Perellonet","46012","Valencia","Valencia","El Perellonet","","39.2941367761","-0.2860632239","","Profesional","CM PROPERTIES","Sí","No","Sí","Sí","Sí","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/3e39e287-a9ef-4643-ae3d-6b4933dd3531?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187423576&tti=2","2025-08-29","962470759","team@cmproperties.es","No","","","No","No contactado","4804","4","3","120","2200","18","1","Muy baja"
"milanuncios","555542410","Alquiler","Plurifamiliar","Patraix - Plaça de Patraix","46018","Valencia","Valencia","Patraix","Barrio de Patraix","39.4628196","-0.3916403","5","Particular","","No","Sí","No","No","No","No","No","No","","https://www.milanuncios.com/anuncios/r555542410.htm","2025-08-29","","","No","","","No","No contactado","2256","1","1","11","300","27","1","Baja"
"milanuncios","555498312","Alquiler","Plurifamiliar","Valencia Capital","46012","Valencia","Valencia","El Perellonet","","39.2961351577","-0.2877755928","1","Profesional","GRUP NOU MILENI","Sí","Sí","No","Sí","No","No","No","No","https://images.habimg.com/imgh/01aac9d6-5ce3-4440-9fa3-97ee7d5a8a93G.jpg","https://www.milanuncios.com/anuncios/r555498312.htm","2025-08-29","961281036","info@grupnoumileni.com","No","","","No","No contactado","4790","3","2","90","1500","16","1","Muy baja"
"Fotocasa","AV2508075","Alquiler","Plurifamiliar","Piso en Alquiler en  C/ dels Carnissers, El Pilar","46001","Valencia","Valencia","Ciutat Vella","El Pilar","39.4736767761","-0.3826002239","2º","Profesional","APROPERTIES REAL ESTATE - VALENCIA","Sí","Sí","Sí","Sí","Sí","Sí","Sí","No","https://static.fotocasa.es/images/ads/4f5b00cd-4df3-4aa7-b50b-e41171395ed5?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187423446&tti=2","2025-08-29","962648135","leadsapvalencia@aproperties.es","No","","","No","No contactado","9205","1","1","60","1300","21","1","Muy baja"
"Fotocasa","","Alquiler","Plurifamiliar","Piso en Alquiler en Ciutat de les Ciències i de les Arts - Justicia","46001","Valencia","Valencia","Quatre Carreres","Ciutat de les Ciències i de les Arts - Justicia","39.4547301614","-0.3564557386","6º","Particular","salvafucano","No","Sí","Sí","Sí","Sí","Sí","Sí","No","https://static.fotocasa.es/images/anuncio/2025/08/29/187422770/4712182155.jpg?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187422770&tti=1","2025-08-29","619312386","salvafucano@hotmail.com","No","","","No","No contactado","391","3","2","131","2200","16","1","Muy alta"
