"Fuente","Referencia","Operación","Tipología","Título","C.P.","Municipio","Provincia","Distrito","Barrio","Latitud","Longitud","Planta","Anunciante","Empresa","Aire acondicionado","Ascensor","Garaje","Trastero","Terraza","Piscina","Zonas verdes","Zona deportiva","Imagen","URL","Fecha de creación","Teléfono","Email","Posible agencia","Conservación","Comentarios","Descartado","Estado","Ranking","Dormitorios","Baños","Superficie","Precio","Precio unitario","Días","Demanda"
"Fotocasa","12486","Alquiler","Plurifamiliar","Piso en Alquiler en  Calle Barón de san petrillo, Barrio de Benimaclet","46020","Valencia","Valencia","Benimaclet","Barrio de Benimaclet","39.4851146957","-0.3603993651","2º","Profesional","ENTRE2 SERVICIOS INMOBILIARIOS","No","No","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/7122b195-de68-4b8b-bd84-5b69400dcaa9?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186337231&tti=2","2025-04-28","962643178","i.entre2serviciosinmobiliarios.2017.3@inmovilla.com","No","Excelente","","No","No contactado","1912","3","1","85","900","10","1","Alta"
"Fotocasa","-A-1-65339","Alquiler","Plurifamiliar","Piso en Alquiler en El Carme","46003","Valencia","Valencia","Ciutat Vella","El Carme","39.4778661858","-0.3802441142","3º","Profesional","GRUPO 90 CENTRAL","Sí","Sí","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/a3d9f6ee-b680-4f8c-85ce-39c5b4640c9d?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186332784&tti=2","2025-04-28","960963683","publicidad@grupo90.es","No","Bueno","","No","No contactado","6519","2","1","70","1800","25","1","Muy baja"
"habitaclia","-A-1-65339","Alquiler","Plurifamiliar","","","Valencia","Valencia","Ciutat Vella","El Carme","39.4763893086","-0.3817209914","3","Profesional","GRUPO 90 CENTRAL","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0748e5d8-a717-4016-a14f-7c74af223ec4G.jpg","https://www.habitaclia.com/i42610000003727","2025-04-28","34679163613","publicidad@grupo90.es","No","Muy bueno","","No","No contactado","9950","2","1","70","1800","25","1","Muy baja"
"milanuncios","542365371","Alquiler","Plurifamiliar","Valencia Capital","46007","Valencia","Valencia","Extramurs","Arrancapins","39.4666717129","-0.3848060371","2","Profesional","INMOLOFT SUR BAHIA","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/01147a30-843b-4c3d-b59c-1daa0c605482G.jpg","https://www.milanuncios.com/anuncios/r542365371.htm","2025-04-28","629414512","501624@inbox.habitatsoft.com","No","","","No","No contactado","34","2","2","80","800","10","1","Muy alta"
"milanuncios","542365371","Alquiler","Plurifamiliar","Valencia Capital","46007","Valencia","Valencia","Extramurs","Arrancapins","39.4666717129","-0.3848060371","2","Profesional","INMOLOFT SUR BAHIA","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/01147a30-843b-4c3d-b59c-1daa0c605482G.jpg","https://www.milanuncios.com/anuncios/r542365371.htm","2025-04-28","629414512","501624@inbox.habitatsoft.com","No","","","No","No contactado","35","2","2","80","800","10","1","Muy alta"
"habitaclia","003003","Alquiler","Plurifamiliar","Apartamento moderno en alquiler","","Valencia","Valencia","Extramurs","Arrancapins","39.4673986609","-0.3840790891","2","Profesional","INMOLOFT SUR BAHIA","No","Sí","Sí","No","No","No","No","No","https://images.habimg.com/imgh/01147a30-843b-4c3d-b59c-1daa0c605482G.jpg","https://www.habitaclia.com/i50965000000194","2025-04-28","636915272","inmoloft.rosana@gmail.com","No","Muy bueno","","No","No contactado","6403","2","2","80","800","10","1","Muy baja"
"Fotocasa","","Alquiler","Plurifamiliar","Piso en Alquiler en  Carrer de Mariano de Cavia, 25, Sant Isidre","46014","Valencia","Valencia","Patraix","Sant Isidre","39.4530759","-0.4030113","","Particular","juanmiguelribes","No","Sí","No","No","Sí","No","No","No","https://static.fotocasa.es/images/anuncio/2025/04/27/186331154/4618045264.jpg?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186331154&tti=1","2025-04-27","34684712069","juanmiguelribes@gmail.com","No","Muy bueno","","No","No contactado","786","4","1","104","1200","11","2","Muy alta"
"milanuncios","542292178","Alquiler","Plurifamiliar","Valencia Capital","46004","Valencia","Valencia","L'Eixample","El Pla del Remei","39.4690714806","-0.3713977254","1","Profesional","","Sí","No","No","No","No","No","No","No","","https://www.milanuncios.com/anuncios/r542292178.htm","2025-04-27","","","No","","","No","No contactado","1467","2","2","20","850","42","1","Baja"
"milanuncios","542279846","Alquiler","Unifamiliar","Poblats Maritims - Av. del Port","46022","Valencia","Valencia","Camins al Grau","Aiora","39.4640999","-0.3465436","5","Particular","","No","Sí","No","No","No","No","No","No","","https://www.milanuncios.com/anuncios/r542279846.htm","2025-04-27","","","No","","","No","No contactado","185","3","2","120","750","6","2","Muy alta"
"Fotocasa","","Alquiler","Plurifamiliar","Planta baja en Alquiler en  Carrer de l'Embarcador, 13, El Saler","46012","Valencia","Valencia","El Saler","","39.382937","-0.3332261","","Particular","tcarlitosm","No","No","No","No","No","No","No","No","https://static.fotocasa.es/images/anuncio/2025/04/27/186329757/4618003164.jpg?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186329757&tti=1","2025-04-27","669501807","tcarlitosm@gmail.com","No","","","No","No contactado","321","3","1","90","1400","15","2","Muy alta"
"milanuncios","542299989","Alquiler","Plurifamiliar","Valencia Capital","46011","Valencia","Valencia","Poblats Marítims","El Cabanyal - El Canyamelar","39.4639609156","-0.3308837054","1","Profesional","","Sí","Sí","No","Sí","No","No","No","No","","https://www.milanuncios.com/anuncios/r542299989.htm","2025-04-27","","","No","","","No","No contactado","1465","1","1","50","500","10","1","Baja"
"milanuncios","542251957","Alquiler","Unifamiliar","Benimamet - C/ de Bernardo Prieto","46035","Valencia","Valencia","Benimàmet","","39.497395","-0.4154358","1","Particular","","No","No","No","No","No","No","No","No","","https://www.milanuncios.com/anuncios/r542251957.htm","2025-04-26","","","No","","","No","No contactado","7792","1","1","65","30","","3","Muy baja"
"milanuncios","542243082","Alquiler","Plurifamiliar","Algirós - C/ de José María Haro","46022","Valencia","Valencia","Algirós","L'Illa Perduda","39.4684017","-0.3384848","1","Particular","","No","Sí","No","No","No","No","No","No","","https://www.milanuncios.com/anuncios/r542243082.htm","2025-04-26","","","No","","","No","No contactado","1546","2","1","70","800","11","3","Baja"
"milanuncios","542251467","Alquiler","Plurifamiliar","Valencia Capital","46006","Valencia","Valencia","Quatre Carreres","Mont-Olivet","39.4564812129","-0.3660315871","2","Profesional","PIRAMIDES","No","Sí","No","Sí","No","No","No","No","https://images.habimg.com/imgh/1b8d1d34-3181-4a49-96f7-8d1b5513531bG.jpg","https://www.milanuncios.com/anuncios/r542251467.htm","2025-04-26","960965601","i.inmobiliariapiramides.1307@inmovilla.com","No","","","No","No contactado","1997","3","1","87","900","10","3","Baja"
"milanuncios","542250299","Alquiler","Plurifamiliar","Valencia Capital","46005","Valencia","Valencia","L'Eixample","Zona Gran Via","39.464617083","-0.372295217","2","Profesional","","Sí","Sí","No","No","No","No","No","No","","https://www.milanuncios.com/anuncios/r542250299.htm","2025-04-26","","","No","","","No","No contactado","3276","1","1","55","500","9","1","Muy baja"
"milanuncios","542249353","Alquiler","Plurifamiliar","Valencia Capital","46007","Valencia","Valencia","Extramurs","Arrancapins","39.4655273176","-0.3859504324","3","Profesional","","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/016a7aa1-774e-4867-bfa4-163747e1cb47G.jpg","https://www.milanuncios.com/anuncios/r542249353.htm","2025-04-26","","","No","","","No","No contactado","8","2","2","80","800","10","2","Muy alta"
"Fotocasa","1201","Alquiler","Plurifamiliar","Piso en Alquiler en Mont-Olivet","46006","Valencia","Valencia","Quatre Carreres","Mont-Olivet","39.4584029858","-0.3641098142","2º","Profesional","PIRAMIDES","No","Sí","No","Sí","No","No","No","No","https://static.fotocasa.es/images/ads/b27c8fd3-272e-4cf6-bd4f-77decd5e9f35?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186327074&tti=2","2025-04-26","960965601","i.inmobiliariapiramides.1307@inmovilla.com","No","","","No","No contactado","2372","3","1","87","900","10","3","Muy alta"
"habitaclia","2 LEixample, 46005 Valncia","Alquiler","Plurifamiliar","Moderno apartamento de 2 dormitorios y 2 baños, listo para entrar a vivir","","Valencia","Valencia","L'Eixample","Zona Gran Via","39.4655292895","-0.3713830105","2","Profesional","Punto Inmobiliario del Henares","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/fcea6ea0-7563-4917-9803-2b96e8480b79G.jpg","https://www.habitaclia.com/i16746000001147","2025-04-26","670829015","maria.luisa@punto-inmobiliario.es","No","Muy bueno","","No","No contactado","4638","2","2","77","650","8","2","Muy baja"
"habitaclia","1201","Alquiler","Plurifamiliar","Piso de alquiler exterior semiamueblado en Monteolivette","","Valencia","Valencia","Quatre Carreres","Mont-Olivet","39.4569261086","-0.3655866914","2","Profesional","PIRAMIDES","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/1b8d1d34-3181-4a49-96f7-8d1b5513531bG.jpg","https://www.habitaclia.com/i10816002176677","2025-04-26","963956514","inmopiramides@gmail.com","No","Muy bueno","","No","No contactado","1941","3","1","87","900","10","3","Moderada"
"milanuncios","542235253","Alquiler","Plurifamiliar","Valencia Capital","46015","Valencia","Valencia","Benicalap","Barrio de Benicalap","39.4877478229","-0.391436574","7","Profesional","ESTUDIO NUEVO BENICALAP","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0148ec36-a102-40b8-b316-afb78c818ca4G.jpg","https://www.milanuncios.com/anuncios/r542235253.htm","2025-04-26","960962128","i.estudionuevobenicalapsl.7558@inmovilla.com","No","","","No","No contactado","7823","3","1","68","1500","22","3","Muy baja"
"Fotocasa","00477","Alquiler","Plurifamiliar","Piso en Alquiler en  Calle DR NICASIO BENLLOCH, Barrio de Benicalap","46015","Valencia","Valencia","Benicalap","Barrio de Benicalap","39.4886224586","-0.3905619383","7º","Profesional","ESTUDIO NUEVO BENICALAP","No","Sí","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/423d005d-a18b-4e58-a50a-248b92952b5c?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186324383&tti=2","2025-04-26","960962128","i.estudionuevobenicalapsl.7558@inmovilla.com","No","Excelente","","No","No contactado","6430","3","1","68","1500","22","3","Muy baja"
"milanuncios","542231752","Alquiler","Plurifamiliar","L Hort de Senabre - Av. de Gaspar Aguil","46017","Valencia","Valencia","Jesús","L'Hort de Senabre","39.4544372559","-0.3916946054","4","Particular","","No","No","No","No","No","No","No","No","","https://www.milanuncios.com/anuncios/r542231752.htm","2025-04-26","","","No","","","No","No contactado","2222","1","1","16","450","28","3","Baja"
"milanuncios","542243082","Alquiler","Plurifamiliar","Algirós - C/ de José María Haro","46022","Valencia","Valencia","Algirós","L'Illa Perduda","39.4684017","-0.3384848","1","Particular","","No","Sí","No","No","No","No","No","No","","https://www.milanuncios.com/anuncios/r542243082.htm","2025-04-26","","","No","","","No","No contactado","1554","2","1","70","800","11","3","Baja"
"milanuncios","542251467","Alquiler","Plurifamiliar","Valencia Capital","46006","Valencia","Valencia","Quatre Carreres","Mont-Olivet","39.4564812129","-0.3660315871","2","Profesional","PIRAMIDES","No","Sí","No","Sí","No","No","No","No","https://images.habimg.com/imgh/1b8d1d34-3181-4a49-96f7-8d1b5513531bG.jpg","https://www.milanuncios.com/anuncios/r542251467.htm","2025-04-26","960965601","i.inmobiliariapiramides.1307@inmovilla.com","No","","","No","No contactado","1998","3","1","87","900","10","3","Baja"
"milanuncios","542233616","Alquiler","Plurifamiliar","Nazaret - Carrer de Vilanova i Piera","46024","Valencia","Valencia","Poblats Marítims","Natzaret","39.4518432617","-0.3334470987","1","Particular","","No","No","No","No","No","No","No","No","","https://www.milanuncios.com/anuncios/r542233616.htm","2025-04-26","","","No","","","No","No contactado","3993","1","1","20","300","15","1","Muy baja"
"habitaclia","LEixample, Valncia","Alquiler","Plurifamiliar","Apartamento de 1 dormitorio y 1 baño, recientemente renovado","","Valencia","Valencia","L'Eixample","Zona Gran Via","39.4655292895","-0.3713830105","2","Profesional","Punto Inmobiliario del Henares","Sí","Sí","Sí","No","No","No","No","No","https://images.habimg.com/imgh/4e5ed14e-b309-4b17-8024-6ec77e16efb7G.jpg","https://www.habitaclia.com/i16746000001070","2025-04-26","670829015","maria.luisa@punto-inmobiliario.es","No","Muy bueno","","No","No contactado","24","1","1","55","500","9","2","Muy alta"
"Fotocasa","1201","Alquiler","Plurifamiliar","Piso en Alquiler en Mont-Olivet","46006","Valencia","Valencia","Quatre Carreres","Mont-Olivet","39.4584029858","-0.3641098142","2º","Profesional","PIRAMIDES","No","Sí","No","Sí","No","No","No","No","https://static.fotocasa.es/images/ads/b27c8fd3-272e-4cf6-bd4f-77decd5e9f35?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186327074&tti=2","2025-04-26","960965601","i.inmobiliariapiramides.1307@inmovilla.com","No","","","No","No contactado","2371","3","1","87","900","10","3","Muy alta"
"milanuncios","542252260","Alquiler","Plurifamiliar","Valencia Capital","46005","Valencia","Valencia","L'Eixample","Zona Gran Via","39.464617083","-0.372295217","2","Profesional","","No","Sí","No","No","No","No","No","No","","https://www.milanuncios.com/anuncios/r542252260.htm","2025-04-26","","","No","","","No","No contactado","4631","2","2","77","650","8","1","Muy baja"
"habitaclia","1201","Alquiler","Plurifamiliar","Piso de alquiler exterior semiamueblado en Monteolivette","","Valencia","Valencia","Quatre Carreres","Mont-Olivet","39.4569261086","-0.3655866914","2","Profesional","PIRAMIDES","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/1b8d1d34-3181-4a49-96f7-8d1b5513531bG.jpg","https://www.habitaclia.com/i10816002176677","2025-04-26","963956514","inmopiramides@gmail.com","No","Muy bueno","","No","No contactado","1943","3","1","87","900","10","3","Moderada"
"habitaclia","002995","Alquiler","Plurifamiliar","Apartamento moderno en alquiler","","Valencia","Valencia","Extramurs","Arrancapins","39.467422329","-0.384055421","3","Profesional","INMOLOFT SUR BAHIA","Sí","Sí","Sí","No","No","No","No","No","https://images.habimg.com/imgh/016a7aa1-774e-4867-bfa4-163747e1cb47G.jpg","https://www.habitaclia.com/i50965000000186","2025-04-26","636915272","inmoloft.rosana@gmail.com","No","Muy bueno","","No","No contactado","3282","2","2","80","800","10","2","Muy baja"
"habitaclia","00477","Alquiler","Plurifamiliar","100TO PRESENTA PISO CON REFORMA A ESTRENAR EN NICASIO BENLLOCH!","","Valencia","Valencia","Benicalap","Barrio de Benicalap","39.4884747709","-0.390709626","7","Profesional","ESTUDIO NUEVO BENICALAP","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0148ec36-a102-40b8-b316-afb78c818ca4G.jpg","https://www.habitaclia.com/i8352002307428","2025-04-26","637297831","contacto@100xto.es","No","Muy bueno","","No","No contactado","5220","3","1","68","1500","22","3","Muy baja"
"Fotocasa","2201/22010087/118","Alquiler","Plurifamiliar","Piso en Alquiler en El Cabanyal - El Canyamelar","46011","Valencia","Valencia","Poblats Marítims","El Cabanyal - El Canyamelar","39.4724912858","-0.3316661142","5º","Profesional","Alquila Tu Hogar","Sí","Sí","Sí","Sí","Sí","No","No","Sí","https://static.fotocasa.es/images/ads/b1c9665a-0575-4869-b372-47bb45702434?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186317759&tti=2","2025-04-25","910751593","atencionalclienteapple@alquilatuhogar.com","No","Bueno","","No","No contactado","2233","3","1","60","1015","16","4","Moderada"
"milanuncios","542152782","Alquiler","Plurifamiliar","Valencia Capital","46001","Valencia","Valencia","Ciutat Vella","El Mercat","39.4732927129","-0.3786892871","","Profesional","Engel & Völkers","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/0742bcd6-ea89-4309-989f-d16ee6ceb141G.jpg","https://www.milanuncios.com/anuncios/r542152782.htm","2025-04-25","961287313","valencia@engelvoelkers.com","No","","","No","No contactado","9222","1","1","69","1200","17","4","Muy baja"
"Fotocasa","AL207","Alquiler","Plurifamiliar","Piso en Alquiler en  Valencia - CL PINTOR STOLZ, Nou Moles","46018","Valencia","Valencia","L'Olivereta","Nou Moles","39.4697499486","-0.3996740514","3º","Profesional","MBI ASESORES INMOBILIARIOS","No","Sí","Sí","Sí","No","Sí","No","No","https://static.fotocasa.es/images/ads/3fb6ea53-3d3d-4f67-b541-4b2670fd40c4?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186315267&tti=2","2025-04-25","960963812","iagestion_1915@iagestion.com","No","Muy bueno","","No","No contactado","6510","3","1","96","1600","16","4","Muy baja"
"habitaclia","772955","Alquiler","Plurifamiliar","","","Valencia","Valencia","Algirós","L'Amistat","39.4720054086","-0.3540326914","0","Profesional","Uniplaces","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/2f84d840-2f98-45eb-98d4-5f08296af1d9G.jpg","https://www.habitaclia.com/i50824000004809","2025-04-25","691111788","agents@uniplaces.com","No","Muy bueno","","No","No contactado","420","2","1","60","930","15","4","Muy alta"
"Fotocasa","458","Alquiler","Plurifamiliar","Ático en Alquiler en  Carrer del Cercle de Bellas Arts, Sant Llorenç - Zona Alfahuir","46020","Valencia","Valencia","Rascanya","Sant Llorenç - Zona Alfahuir","39.4906981486","-0.3614206514","A partir del 15º","Profesional","IPISOS","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/0c79a2c8-51cd-47a0-972b-c525ca3fd7ab?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186319946&tti=2","2025-04-25","962949187","armandosuero@ipisos-realestate.com","No","Excelente","","No","No contactado","9628","3","2","185","3000","16","4","Muy baja"
"Fotocasa","01979","Alquiler","Plurifamiliar","Piso en Alquiler en Ciutat de les Ciències i de les Arts - Justicia","46013","Valencia","Valencia","Quatre Carreres","Ciutat de les Ciències i de les Arts - Justicia","39.4568251858","-0.3556763142","2º","Profesional","INMOBILIARIA TRAFALGAR","Sí","Sí","Sí","No","Sí","No","No","No","https://static.fotocasa.es/images/ads/895b98e7-15f2-425d-a117-22418d74ad4f?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186321504&tti=2","2025-04-25","960968245","i.trafalgar.359@inmovilla.com","No","Muy bueno","","No","No contactado","6476","3","2","130","1650","12","4","Muy baja"
"milanuncios","542153540","Alquiler","Plurifamiliar","Valencia Capital","46001","Valencia","Valencia","Ciutat Vella","Sant Francesc","39.4708054129","-0.3802681871","8","Profesional","ALAMEDA 10DT","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/002ce4b3-d21d-4028-a7f4-581f0435c0daG.jpg","https://www.milanuncios.com/anuncios/r542153540.htm","2025-04-25","961281558","info@alameda10dt.com","No","","","No","No contactado","4037","5","3","180","2500","13","4","Muy baja"
"Fotocasa","1861","Alquiler","Plurifamiliar","Piso en Alquiler en Russafa","46005","Valencia","Valencia","L'Eixample","Russafa","39.4628777858","-0.3668620142","6º","Profesional","ALAMEDA 10DT","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/71d22b5f-9dd8-4f47-bc15-bd393cdab007?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186315727&tti=2","2025-04-25","961281558","info@alameda10dt.com","No","Excelente","","No","No contactado","8164","2","2","120","2300","19","4","Muy baja"
"Fotocasa","4600-002569-02","Alquiler","Plurifamiliar","Piso en Alquiler en  Goleta, Marxalenes","46009","Valencia","Valencia","La Saïdia","Marxalenes","39.4888680486","-0.3877923514","Undefined","Profesional","Alquiler Seguro","Sí","Sí","Sí","Sí","Sí","Sí","No","Sí","https://static.fotocasa.es/images/ads/e8772cd0-c8d1-4d89-8236-bb12274bad5a?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186320429&tti=2","2025-04-25","919453756","portales@alquilerseguro.es","No","","","No","No contactado","2701","2","1","80","900","11","4","Moderada"
"milanuncios","542165562","Alquiler","Plurifamiliar","Valencia Capital","46005","Valencia","Valencia","L'Eixample","Russafa","39.4609560129","-0.3687837871","6","Profesional","ALAMEDA 10DT","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/012399e8-8df9-4022-ab7e-f39790c8c1e0G.jpg","https://www.milanuncios.com/anuncios/r542165562.htm","2025-04-25","961281558","info@alameda10dt.com","No","","","No","No contactado","4043","2","2","120","2300","19","4","Muy baja"
"habitaclia","1861","Alquiler","Plurifamiliar","","","Valencia","Valencia","L'Eixample","Russafa","39.4614009086","-0.3683388914","6","Profesional","ALAMEDA 10DT","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/012399e8-8df9-4022-ab7e-f39790c8c1e0G.jpg","https://www.habitaclia.com/i43366000001641","2025-04-25","690062272","info@alameda10dt.com","No","Muy bueno","","No","No contactado","9615","2","2","120","2300","19","4","Muy baja"
"habitaclia","MDA-DUU","Alquiler","Plurifamiliar","Piso luminoso en Ruzafa, Valencia","","Valencia","Valencia","L'Eixample","Russafa","39.4630125056","-0.3664916835","0","Profesional","Myodomo","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0cf51ca9-4a62-489c-ba34-bbaa54c31e6cG.jpg","https://www.habitaclia.com/i29838000000366","2025-04-25","34622397413","mt@myodomo.es","No","Muy bueno","","No","No contactado","8749","2","1","115","1700","14","4","Muy baja"
