"Fuente","Referencia","Operación","Tipología","Título","C.P.","Municipio","Provincia","Distrito","Barrio","Latitud","Longitud","Planta","Anunciante","Empresa","Aire acondicionado","Ascensor","Garaje","Trastero","Terraza","Piscina","Zonas verdes","Zona deportiva","Imagen","URL","Fecha de creación","Teléfono","Email","Posible agencia","Conservación","Comentarios","Descartado","Estado","Ranking","Dormitorios","Baños","Superficie","Precio","Precio unitario","Días","Demanda"
"milanuncios","564445884","Venta","Plurifamiliar","Valencia Capital","46022","Valencia","Valencia","Camins al Grau","Aiora","39.4674499452","-0.3416440548","3","Profesional","La Casa Agency - Punto Avenida Madrid","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/0c004305-9531-4b99-89f0-8511458abd46G.jpg","https://www.milanuncios.com/anuncios/r564445884.htm","2025-10-29","930442087","PUNTOAVMADRID@GMAIL.COM","No","","","No","No contactado","9076","1","1","55","220000","4000","1","Muy baja"
"Fotocasa","000VEL310.FPV-C","Venta","Plurifamiliar","Piso en Venta en  Calle VELAZQUEZ, Nou Moles","46018","Valencia","Valencia","L'Olivereta","Nou Moles","39.4722263375","-0.401661605","4º","Profesional","HOGARABITAT SERVICIOS INMOBILIARIOS","No","Sí","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/72e5adc0-8385-4dfc-88c9-e16f00a289e2?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187988055&tti=2","2025-10-29","960964892","i.hogarabitatinmobiliaria.3716@inmovilla.com","No","Excelente","","No","No contactado","3279","3","2","101","310000","3069","1","Muy baja"
"milanuncios","564389863","Venta","Plurifamiliar","Valencia Capital","46009","Valencia","Valencia","Campanar","Les Tendetes - Avenida Burjassot","39.4856718452","-0.3843125548","","Profesional","TECNOCASA PESET","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/5d5dfc6a-1fb3-455d-b13b-7760065b95caG.jpg","https://www.milanuncios.com/anuncios/r564389863.htm","2025-10-29","961280736","vaai0@tecnocasa.es","No","","","No","No contactado","11353","3","1","66","199000","3015","1","Muy baja"
"milanuncios","564438279","Venta","Plurifamiliar","Valencia Capital","46006","Valencia","Valencia","Quatre Carreres","Malilla","39.4585499452","-0.3739520548","9","Profesional","EXPERCASA MALILLA","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/1d239a75-99d5-4522-974f-6f788f2106d9G.jpg","https://www.milanuncios.com/anuncios/r564438279.htm","2025-10-29","962645213","valenciamalilla@expercasa.com","No","","","No","No contactado","8486","4","1","112","395000","3526","1","Muy baja"
"milanuncios","564449069","Venta","Plurifamiliar","Valencia Capital","46007","Valencia","Valencia","Extramurs","Arrancapins","39.4674099672","-0.3819392018","2","Profesional","Casabella","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/00f21540-0a1c-4e35-b3a5-27bc711ed6a6G.jpg","https://www.milanuncios.com/anuncios/r564449069.htm","2025-10-29","962470194","casabella@inmobiliariacasabella.es","No","","","No","No contactado","3633","4","2","124","475000","3830","1","Muy baja"
"Fotocasa","","Venta","Plurifamiliar","Piso en Venta en  Carrer de la Visitació, 17, Morvedre","46009","Valencia","Valencia","La Saïdia","Morvedre","39.4843428","-0.3772497","","Particular","manuelibape","No","No","No","No","No","No","No","No","https://static.fotocasa.es/images/anuncio/2025/10/29/187982080/4770739586.jpg?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187982080&tti=1","2025-10-29","34699797512","manuelibape@gmail.com","No","","","No","No contactado","178","4","2","110","359000","3263","1","Muy alta"
"milanuncios","564317502","Venta","Unifamiliar","Valencia Capital","46019","Valencia","Valencia","Rascanya","Torrefiel","39.4964799452","-0.3715430548","","Profesional","DONPISO","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/0cc5ba73-c4e9-4df7-953b-0f656c2897a4G.jpg","https://www.milanuncios.com/anuncios/r564317502.htm","2025-10-29","960601971","valenciajesus@donpiso.com","No","","","No","No contactado","11203","2","1","61","150000","2459","1","Muy baja"
"Fotocasa","cb9ee0bc-fb18-4941-8","Venta","Plurifamiliar","Piso en Venta en Russafa","46005","Valencia","Valencia","L'Eixample","Russafa","39.4622096364","-0.3669097561","1º","Profesional","Huspy","Sí","Sí","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/13faa63c-e484-436b-a0cd-d7bac036c3f1?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187985744&tti=2","2025-10-29","919453248","w3960@inmoweb.email","No","Muy bueno","","No","No contactado","5020","3","2","149","595000","3993","1","Muy baja"
"milanuncios","564446364","Venta","Plurifamiliar","Valencia Capital","46021","Valencia","Valencia","El Pla del Real","Mestalla","39.4706499452","-0.3562910548","6","Profesional","LA CASA AGENCY - LLEFIA REAL ESTATE","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/041ef561-7b7a-45e5-9fb4-567f1f23a375G.jpg","https://www.milanuncios.com/anuncios/r564446364.htm","2025-10-29","931343271","coordinacionllefia@gmail.com","No","","","No","No contactado","11005","","","89","299000","3359","1","Muy baja"
"milanuncios","564391629","Venta","Plurifamiliar","Valencia Capital","46022","Valencia","Valencia","Camins al Grau","Aiora","39.4660498452","-0.3445936548","4","Profesional","La Casa Agency Punto las Delicias","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/30b6f15a-4ef3-446e-b751-c198ba1551c2G.jpg","https://www.milanuncios.com/anuncios/r564391629.htm","2025-10-29","962949342","46021a@lacasa.net","No","","","No","No contactado","3877","2","1","50","145000","2900","1","Muy baja"
"milanuncios","564390947","Venta","Plurifamiliar","Valencia Capital","46025","Valencia","Valencia","Benicalap","Barrio de Benicalap","39.4971409527","-0.3856554911","7","Profesional","Huspy","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/598f8e46-07d6-41d2-b181-a38597e89a01G.jpg","https://www.milanuncios.com/anuncios/r564390947.htm","2025-10-29","919453248","w3960@inmoweb.email","No","","","No","No contactado","3827","1","1","58","200000","3448","1","Muy baja"
"Fotocasa","V401","Venta","Plurifamiliar","Piso en Venta en  Calle LIRIO, El Grau","46024","Valencia","Valencia","Poblats Marítims","El Grau","39.4612365251","-0.3380117529","2º","Profesional","ALEGRIA REAL ESTATE ALICANTE","No","No","No","No","No","No","No","No","","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187988490&tti=2","2025-10-29","967653478","evgeniy@alegria-realestate.com","No","Muy bueno","","No","No contactado","3305","2","1","67","199000","2970","1","Muy baja"
"milanuncios","564374209","Venta","Unifamiliar","Valencia Capital","46024","Valencia","Valencia","Poblats Marítims","Natzaret","39.4485626153","-0.3296555311","","Profesional","TECNOPISO CATARROJA","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/0cf6cdef-cb94-43e4-a8c7-c566d381ecb0G.jpg","https://www.milanuncios.com/anuncios/r564374209.htm","2025-10-29","961280768","gerenciacatarroja@tecnopiso.net","No","","","No","No contactado","9039","4","2","111","214000","1927","1","Muy baja"
"milanuncios","564450602","Venta","Plurifamiliar","Valencia Capital","46021","Valencia","Valencia","Camins al Grau","Albors","39.4731499452","-0.3522510548","1","Profesional","La Casa Agency Punto Valencia Rio","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/04207906-49dd-44d5-b1c5-704c1af70883G.jpg","https://www.milanuncios.com/anuncios/r564450602.htm","2025-10-29","960966312","46010a@lacasa.net","No","","","No","No contactado","11594","","","96","249000","2593","1","Muy baja"
"habitaclia","05238","Venta","Plurifamiliar","Piso reformado y luminoso en Torrefiel  listo para entrar a vivir","","Valencia","Valencia","Rascanya","Torrefiel","39.4936603412","-0.3741538588","4","Profesional","INMOBILIARIA PALANCA FONTESTAD","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/2e4d7fdb-6a8c-4a4a-ab36-9e1280b3f25cG.jpg","https://www.habitaclia.com/i11666000004767","2025-10-29","961490135","contacto@inmobiliariapalanca.com","No","Muy bueno","","No","No contactado","8421","3","1","96","199900","2082","1","Muy baja"
"Fotocasa","1615","Venta","Unifamiliar","Casa-Chalet en Venta en  Carrer de Planas, En Corts - Doctor Waksman","46006","Valencia","Valencia","Quatre Carreres","En Corts - Doctor Waksman","39.4570589881","-0.3692851119","","Profesional","A 12","Sí","No","Sí","Sí","Sí","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/162cab88-506c-4ac9-9ede-33245e53e965?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187985637&tti=2","2025-10-29","960963089","bxz@inbox.witei.com","No","","","No","No contactado","5076","2","1","108","400000","3703","1","Muy baja"
"habitaclia","JX895","Venta","Plurifamiliar","","","Valencia","Valencia","Rascanya","Orriols","39.4939302141","-0.3714232859","0","Profesional","TEMPOCASA ZAIDÍA","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/2b34300d-2dd7-4c76-9882-b7b999452172G.jpg","https://www.habitaclia.com/i33020000000300","2025-10-29","960084540","valenciazaidia@tempocasa.es","No","Muy bueno","","No","No contactado","3167","2","1","67","89500","1335","1","Muy baja"
"habitaclia","GIRE-056101","Venta","Unifamiliar","","","Valencia","Valencia","Borbotó","","39.5156730141","-0.3910209859","0","Profesional","Hipoges","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/774e001f-5e7d-4028-ac95-83c5d0c03cd0G.jpg","https://www.habitaclia.com/i52793000011966","2025-10-29","34910885070","inmobiliario@hipoges.com","No","Muy bueno","","No","No contactado","3170","4","3","343","335000","976","1","Muy baja"
"milanuncios","564432407","Venta","Plurifamiliar","Valencia Capital","46010","Valencia","Valencia","El Pla del Real","Exposició","39.4798999452","-0.3610500548","","Profesional","Lucas Fox Valencia","Sí","Sí","No","Sí","No","No","No","No","https://images.habimg.com/imgh/0daa2f63-f62a-447a-a6c6-2b32ec210b23G.jpg","https://www.milanuncios.com/anuncios/r564432407.htm","2025-10-29","960960248","portales@lucasfox.es","No","","","No","No contactado","4050","3","2","152","665000","4375","1","Muy baja"
"milanuncios","564443463","Venta","Plurifamiliar","Valencia Capital","46026","Valencia","Valencia","El Castellar i l'Oliverar","","39.4329739452","-0.3619763548","2","Profesional","IBERCASA","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/24361917-2736-45a8-8e75-c2c7082fbf38G.jpg","https://www.milanuncios.com/anuncios/r564443463.htm","2025-10-29","962470815","ibercasa@ibercasainmobiliaria.es","No","","","No","No contactado","104","4","2","96","155000","1614","1","Muy alta"
"habitaclia","LCV39436","Venta","Plurifamiliar","","","Valencia","Valencia","Jesús","Sant Marcel.lí","39.4451753141","-0.3905783859","1","Profesional","La Casa Agency Punto Valencia Rio","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/1433ede4-e75c-4828-bd37-45346a64233bG.jpg","https://www.habitaclia.com/i52933000002449","2025-10-29","34960590500","46010a@lacasa.net","No","Muy bueno","","No","No contactado","8390","","","59","179999","3050","1","Muy baja"
"habitaclia","0297756","Venta","Plurifamiliar","Próxima a la Ciudad de las Ciencias","","Valencia","Valencia","Camins al Grau","La Creu del Grau","39.4581101412","-0.3428848588","1","Profesional","DONPISO","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/02013a48-2a97-4661-b173-b90b00676c05G.jpg","https://www.habitaclia.com/i885003222797","2025-10-29","933069090","info@donpiso.com","No","Muy bueno","","No","No contactado","8243","4","2","79","310000","3924","1","Muy baja"
"habitaclia","13048","Venta","Unifamiliar","Venta casa independiente en Valencia","","Valencia","Valencia","Borbotó","","39.5156807791","-0.3909691179","0","Profesional","INMOBILIARIA TRIAL 3","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/53aaee29-0cf9-4f57-9b19-f296671db944G.jpg","https://www.habitaclia.com/i28976000011277","2025-10-29","955111512","trial3@trial3.es","No","Muy bueno","","No","No contactado","6966","","","259","46000","177","1","Muy baja"
"habitaclia","LCV39436-1","Venta","Plurifamiliar","Piso exterior de 59 m con 2 habitaciones, 1 baño y cocina abierta. Primera planta, orientación noroeste. Vivienda en buena zona, r","","Valencia","Valencia","Jesús","Sant Marcel.lí","39.4434384412","-0.3923152588","1","Profesional","LA CASA AGENCY - LLEFIA REAL ESTATE","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/16664843-f6a4-4e05-b927-4b4ddb1dd22cG.jpg","https://www.habitaclia.com/i15516004280751","2025-10-29","930383017","coordinacionllefia@gmail.com","No","Muy bueno","","No","No contactado","9832","","","59","179999","3050","1","Muy baja"
"habitaclia","COS-01638","Venta","Plurifamiliar","Planta baja en Torrefiel con patio  Gran potencial en Valencia","","Valencia","Valencia","Rascanya","Torrefiel","39.4926140923","-0.3754255614","0","Profesional","cosmohabitat","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/1e57707b-056d-4e7f-b33d-adc55046ec03G.jpg","https://www.habitaclia.com/i31957000001368","2025-10-29","34644027227","moises@cosmohabitat.com","No","Muy bueno","","No","No contactado","10011","2","1","59","150000","2542","1","Muy baja"
"habitaclia","0297535","Venta","Plurifamiliar","Junto a la Playa de la Malvarrosa","","Valencia","Valencia","Poblats Marítims","El Cabanyal - El Canyamelar","39.4723331412","-0.3317788588","3","Profesional","DONPISO","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/2e9dfbce-21fe-4279-bdf4-319918b72514G.jpg","https://www.habitaclia.com/i885003222795","2025-10-29","933069090","info@donpiso.com","No","Muy bueno","","No","No contactado","10175","3","1","61","209900","3440","1","Muy baja"
"milanuncios","564394226","Venta","Plurifamiliar","Valencia Capital","46008","Valencia","Valencia","Extramurs","Arrancapins","39.4692564127","-0.386861056","7","Profesional","NOVATORRENT VIVIENDAS & SERVICIOS","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/042e9b5e-adc2-4f82-a1b5-72aa0b7db1f8G.jpg","https://www.milanuncios.com/anuncios/r564394226.htm","2025-10-29","960967472","info@novatorrent.es","No","","","No","No contactado","4078","2","2","125","520000","4160","1","Muy baja"
"Fotocasa","NC1204","Venta","Plurifamiliar","Piso en Venta en  Pintor Gisbert, Russafa","46006","Valencia","Valencia","L'Eixample","Russafa","39.4602142881","-0.3765764119","6º","Profesional","CICERONE GROUP","No","Sí","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/86c35fb4-d9e5-4af3-a8a5-68c15610a747?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187985653&tti=2","2025-10-29","962646851","info@ciceronegroup.com","No","Malo","","No","No contactado","9734","3","2","72","310000","4305","1","Muy baja"
"Fotocasa","JX895","Venta","Plurifamiliar","Piso en Venta en  Carrer de Sant Joan Bosco, Els Orriols","46019","Valencia","Valencia","Rascanya","Orriols","39.4941474881","-0.3712060119","Bajos","Profesional","TEMPOCASA ZAIDÍA","Sí","Sí","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/646ff400-e6fd-4b69-b4f2-f72bcfa7ac0c?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187984923&tti=2","2025-10-29","961280962","valenciajuan23@tempocasa.es","No","Bueno","","No","No contactado","1547","2","1","67","89500","1335","1","Baja"
"Fotocasa","Venta piso en Castellar","Venta","Plurifamiliar","Piso en Venta en  Carrer del Rocío, 2, El Castellar i l'Oliverar","46026","Valencia","Valencia","El Castellar i l'Oliverar","","39.431024","-0.3639263","2º","Profesional","IBERCASA","Sí","Sí","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/d4747904-33ea-4c8d-acf0-2c57a2948484?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187986262&tti=2","2025-10-29","962470815","ibercasa@ibercasainmobiliaria.es","No","Malo","","No","No contactado","1026","4","2","96","155000","1614","1","Moderada"
"Fotocasa","e4aee10f-48d1-46d4-8","Venta","Plurifamiliar","Ático en Venta en Nou Benicalap","46025","Valencia","Valencia","Benicalap","Barrio de Benicalap","39.4954338884","-0.3873625554","7º","Profesional","Huspy","Sí","Sí","No","No","Sí","No","No","No","https://static.fotocasa.es/images/ads/eff35cb5-18b4-43f9-8710-ca712fa218c6?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187981968&tti=2","2025-10-29","919453248","w3960@inmoweb.email","No","","","No","No contactado","623","1","1","58","200000","3448","1","Moderada"
"Fotocasa","LCV39436","Venta","Plurifamiliar","Piso en Venta en  Carrer de Sant Marcel·lí, Sant Marcel.lí","46017","Valencia","Valencia","Jesús","Sant Marcel.lí","39.4453925881","-0.3903611119","1º","Profesional","La Casa Agency Punto Valencia Rio","No","No","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/663efb65-cec6-4992-b454-c03f1ba49f88?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187980097&tti=2","2025-10-29","960966312","46010a@lacasa.net","No","","","No","No contactado","4612","","","59","179999","3050","1","Muy baja"
"Fotocasa","LCV39436-1","Venta","Plurifamiliar","Piso en Venta en Sant Marcel.lí","46017","Valencia","Valencia","Jesús","Sant Marcel.lí","39.4456111809","-0.3901425191","1º","Profesional","LA CASA AGENCY - LLEFIA REAL ESTATE","No","No","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/5e91daad-c13d-4e0f-bbf8-c8573eed32de?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187986457&tti=2","2025-10-29","931343271","coordinacionllefia@gmail.com","No","","","No","No contactado","6889","","","59","179999","3050","1","Muy baja"
"milanuncios","564434802","Venta","Plurifamiliar","Valencia Capital","46020","Valencia","Valencia","Benimaclet","Barrio de Benimaclet","39.4861499452","-0.3573590548","","Profesional","LA CASA AGENCY PUNTO CIUDAD DE VALENCIA","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/3036c5c2-eedd-45dd-b287-99dbfe32387fG.jpg","https://www.milanuncios.com/anuncios/r564434802.htm","2025-10-29","962949318","46023a@lacasa.net","No","","","No","No contactado","8836","3","1","78","129000","1653","1","Muy baja"
"milanuncios","564414403","Venta","Plurifamiliar","Valencia Capital","46015","Valencia","Valencia","Campanar","Sant Pau - Zona Palau de Congresos - Nou Campanar","39.4795018452","-0.4009464528","1","Profesional","PERCENT SERVICIOS","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/002deee2-b312-4ca0-aec9-b8d775202be2G.jpg","https://www.milanuncios.com/anuncios/r564414403.htm","2025-10-29","960969614","26115@leads.egorealestate.com","No","","","No","No contactado","6188","2","1","117","469900","4016","1","Muy baja"
"habitaclia","V401","Venta","Plurifamiliar","Se VENDE piso","","Valencia","Valencia","Poblats Marítims","El Grau","39.4610192511","-0.3382290269","2","Profesional","ALEGRIA REAL ESTATE ALICANTE","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/00c92d56-2255-40c2-8603-7af5ec445584G.jpg","https://www.habitaclia.com/i25909000009124","2025-10-29","673424896","evgeniy@alegria-realestate.com","No","Muy bueno","","No","No contactado","10533","2","1","67","190000","2835","1","Muy baja"
"habitaclia","6384","Venta","Plurifamiliar","CASABELLA INMOBILIARIA vende vivienda señorial en la calle Jesús, Arrancapins.","","Valencia","Valencia","Extramurs","Arrancapins","39.4652670361","-0.3840821329","2","Profesional","Casabella","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/00f21540-0a1c-4e35-b3a5-27bc711ed6a6G.jpg","https://www.habitaclia.com/i15034000004033","2025-10-29","963.620.964","casabella@inmobiliariacasabella.es","No","Muy bueno","","No","No contactado","10717","4","2","124","475000","3830","1","Muy baja"
"Fotocasa","022536","Venta","Plurifamiliar","Piso en Venta en  Santos Justo y Pastor, L'Amistat","46021","Valencia","Valencia","Algirós","L'Amistat","39.4714942881","-0.3537772119","3º","Profesional","GRUP NOU MILENI","No","Sí","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/e888d01f-37f7-4ebf-98e3-ae45fdf45e99?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187984369&tti=2","2025-10-29","961281036","info@grupnoumileni.com","No","Bueno","","No","No contactado","4596","4","2","116","354000","3051","1","Muy baja"
"milanuncios","564406045","Venta","Plurifamiliar","Valencia Capital","46013","Valencia","Valencia","Quatre Carreres","Ciutat de les Ciències i de les Arts - Justicia","39.4579499452","-0.3532740548","","Profesional","APROPERTIES REAL ESTATE - VALENCIA","Sí","Sí","No","Sí","No","No","Sí","No","https://images.habimg.com/imgh/00d3e385-ac21-44cb-b278-bef42156121cG.jpg","https://www.milanuncios.com/anuncios/r564406045.htm","2025-10-29","962648135","leadsapvalencia@aproperties.es","No","","","No","No contactado","8877","4","2","140","788000","5628","1","Muy baja"
"habitaclia","10214","Venta","Plurifamiliar","PISO EN VALENCIA A UNOS PASOS DEL JARDIN DEL TURIA","","Valencia","Valencia","Campanar","Les Tendetes - Avenida Burjassot","39.4809528088","-0.3866547454","0","Profesional","TECNOPISO CATARROJA","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/033bbf4e-edbf-40b8-9a4a-52b2571967dbG.jpg","https://www.habitaclia.com/i8682003971164","2025-10-29","961.179.669","gerenciacatarroja@tecnopiso.net","No","Muy bueno","","No","No contactado","8049","3","2","97","320000","3298","1","Muy baja"
"Fotocasa","COS-01633","Venta","Plurifamiliar","Piso en Venta en El Pilar","46001","Valencia","Valencia","Ciutat Vella","El Pilar","39.4726848122","-0.3832576891","3º","Profesional","cosmohabitat","No","No","No","No","No","No","No","No","","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187980165&tti=2","2025-10-29","964980385","maria@cosmohabitat.com","No","Excelente","","No","No contactado","4528","2","2","113","550000","4867","1","Muy baja"
"milanuncios","564422314","Venta","Plurifamiliar","Valencia Capital","46019","Valencia","Valencia","Rascanya","Torrefiel","39.4964938963","-0.3715457574","Bajos","Profesional","cosmohabitat","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/1e57707b-056d-4e7f-b33d-adc55046ec03G.jpg","https://www.milanuncios.com/anuncios/r564422314.htm","2025-10-29","962948627","paco@cosmohabitat.com","No","","","No","No contactado","11430","2","1","59","150000","2542","1","Muy baja"
