"Fuente","Referencia","Operación","Tipología","Título","C.P.","Municipio","Provincia","Distrito","Barrio","Latitud","Longitud","Planta","Anunciante","Empresa","Aire acondicionado","Ascensor","Garaje","Trastero","Terraza","Piscina","Zonas verdes","Zona deportiva","Imagen","URL","Fecha de creación","Teléfono","Email","Posible agencia","Conservación","Comentarios","Descartado","Estado","Ranking","Dormitorios","Baños","Superficie","Precio","Precio unitario","Días","Demanda"
"milanuncios","542231925","Venta","Plurifamiliar","Valencia Capital","46008","Valencia","Valencia","Extramurs","La Petxina","39.4723602512","-0.3894054116","1","Profesional","GESTORIA CYA","No","Sí","No","Sí","No","No","Sí","No","https://images.habimg.com/imgh/035c4170-0ec7-4e76-9d6a-3f2018c7eaf0G.jpg","https://www.milanuncios.com/anuncios/r542231925.htm","2025-04-26","962645539","carlossmc@hotmail.com","No","","","No","No contactado","9257","3","2","140","450000","3214","3","Muy baja"
"Fotocasa","","Venta","Plurifamiliar","Piso en Venta en L'Hort de Senabre","46017","Valencia","Valencia","Jesús","L'Hort de Senabre","39.4528862858","-0.3898221142","","Particular","david_sister","Sí","Sí","No","No","No","No","No","No","https://static.fotocasa.es/images/anuncio/2025/04/26/186325157/4617592449.jpg?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186325157&tti=1","2025-04-26","34647102819","david_sister@hotmail.com","No","Muy bueno","","No","No contactado","384","3","2","133","320000","2406","3","Muy alta"
"milanuncios","542234011","Venta","Plurifamiliar","Valencia Capital","46015","Valencia","Valencia","Benicalap","Barrio de Benicalap","39.4857367129","-0.3957902871","1","Profesional","CARPA SERVICIOS INMOBILIARIOS","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0e8ffc3d-3438-4e67-8169-cc6b624dda9dG.jpg","https://www.milanuncios.com/anuncios/r542234011.htm","2025-04-26","848846253","info@carpainmo.es","No","","","No","No contactado","3937","3","2","110","500000","4545","3","Muy baja"
"Fotocasa","VI2025010","Venta","Plurifamiliar","Piso en Venta en  Carrer de Colón, Sant Francesc","46002","Valencia","Valencia","Ciutat Vella","Sant Francesc","39.4713523486","-0.3695071514","4º","Profesional","UA Consulting","Sí","Sí","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/f6144ca2-949a-4612-9e41-66472e662f9e?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186324041&tti=2","2025-04-26","910751245","info@uaconsulting.es","No","Bueno","","No","No contactado","346","5","3","230","1200000","5217","3","Alta"
"Fotocasa","","Venta","Plurifamiliar","Piso en Venta en  Carrer de Cuba, 61, Russafa","46004","Valencia","Valencia","L'Eixample","Russafa","39.4593793","-0.3751184","","Particular","mariaaiouaz06","Sí","Sí","No","No","No","No","No","No","https://static.fotocasa.es/images/anuncio/2025/04/25/186322413/4617188523.jpg?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186322413&tti=1","2025-04-26","34670895723","mariaaiouaz06@gmail.com","No","Bueno","","No","No contactado","290","4","1","108","540000","5000","3","Muy alta"
"habitaclia","BM-A395","Venta","Unifamiliar","","","Valencia","Valencia","Benimàmet","","39.5002866086","-0.4252883914","0","Profesional","EXPERCASA SAN MARCELINO","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/009cca27-189f-417b-9485-4e1056623540G.jpg","https://www.habitaclia.com/i29387000001110","2025-04-26","960151351","valenciasanmarcelino@expercasa.com","No","Muy bueno","","No","No contactado","4785","3","1","320","395000","1234","3","Muy baja"
"Fotocasa","31595","Venta","Plurifamiliar","Piso en Venta en Tormos","46009","Valencia","Valencia","La Saïdia","Tormos","39.4929027898","-0.3735184377","1º","Profesional","INMOBILIARIA GECRISA","No","Sí","No","No","Sí","No","No","No","https://static.fotocasa.es/images/ads/4e5d7f8b-2966-4b75-863e-b26d04752f43?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186324811&tti=2","2025-04-26","961281658","i.inmobiliariagecrisa.3952@inmovilla.com","No","Malo","","No","No contactado","7643","3","1","99","230000","2323","3","Muy baja"
"Fotocasa","PO10001800001","Venta","Plurifamiliar","Piso en Venta en  Carrer de Ramon de Rocafull, El Cabanyal - El Canyamelar","46011","Valencia","Valencia","Poblats Marítims","El Cabanyal - El Canyamelar","39.4743529486","-0.3319847514","3º","Profesional","Solvia Store Valencia","Sí","Sí","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/96f6bd15-e5d0-4153-a86c-5a961c3bd31c?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186326479&tti=2","2025-04-26","962642528","ernestofelipe.porcar@solviastores.com","No","Muy bueno","","No","No contactado","1051","3","1","75","280000","3733","3","Moderada"
"Fotocasa","BM-A395","Venta","Unifamiliar","Casa-Chalet en Venta en Benimàmet","46035","Valencia","Valencia","Benimàmet","","39.5017634858","-0.4238115142","Undefined","Profesional","EXPERCASA SAN MARCELINO","No","No","No","Sí","Sí","No","No","No","https://static.fotocasa.es/images/ads/d1ff897a-be90-4278-a5fb-b20ca8a332c8?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186324158&tti=2","2025-04-26","962645216","valenciabenimamet@expercasa.com","No","Bueno","","No","No contactado","4015","3","1","320","395000","1234","3","Muy baja"
"habitaclia","car-667888.","Venta","Plurifamiliar","Venta de amplio piso en València Capital","","Valencia","Valencia","Extramurs","La Petxina","39.4730871992","-0.3886784636","1","Profesional","GESTORIA CYA","No","Sí","Sí","No","No","No","No","No","https://images.habimg.com/imgh/035c4170-0ec7-4e76-9d6a-3f2018c7eaf0G.jpg","https://www.habitaclia.com/i30105000001645","2025-04-26","615246793","carlossmc@hotmail.com","No","Muy bueno","","No","No contactado","8556","3","2","140","450000","3214","3","Muy baja"
"habitaclia","31595","Venta","Plurifamiliar","PISO EN VENTA con gran potencial en Avda. Peset Aleixandre  No lo dejes escapar!","","Valencia","Valencia","La Saïdia","Tormos","39.4914259126","-0.3749953149","1","Profesional","INMOBILIARIA GECRISA","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/17742f9b-ef51-4bd0-a7a9-414538d2eb54G.jpg","https://www.habitaclia.com/i8322002233455","2025-04-26","963905832","inmobiliariagecrisa@hotmail.com","No","Muy bueno","","No","No contactado","4925","3","1","99","230000","2323","3","Muy baja"
"habitaclia","763","Venta","Plurifamiliar","Piso en venta en Benicalap, 3 dormitorios.","","Valencia","Valencia","Benicalap","Barrio de Benicalap","39.4864636609","-0.3950633391","1","Profesional","CARPA SERVICIOS INMOBILIARIOS","Sí","Sí","No","No","Sí","No","No","No","https://images.habimg.com/imgh/0e8ffc3d-3438-4e67-8169-cc6b624dda9dG.jpg","https://www.habitaclia.com/i35322000000377","2025-04-26","622543427","info@carpainmo.es","No","Muy bueno","","No","No contactado","8433","3","2","110","500000","4545","3","Muy baja"
"milanuncios","542232478","Venta","Plurifamiliar","Valencia Capital","46002","Valencia","Valencia","Ciutat Vella","Sant Francesc","39.4704777129","-0.3703817871","","Profesional","UA Consulting","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/19fe8602-af1c-4b73-bcc2-529892a4e61eG.jpg","https://www.milanuncios.com/anuncios/r542232478.htm","2025-04-26","910751245","info@uaconsulting.es","No","","","No","No contactado","3665","5","3","230","1200000","5217","3","Muy baja"
"habitaclia","VI2025010","Venta","Plurifamiliar","Exclusivo piso en Calle Colón – Espacios amplios, luminosos y una ubicación inmejorable","","Valencia","Valencia","Ciutat Vella","Sant Francesc","39.4712046609","-0.3696548391","0","Profesional","Ua Consulting","No","Sí","Sí","No","No","No","No","No","https://images.habimg.com/imgh/19fe8602-af1c-4b73-bcc2-529892a4e61eG.jpg","https://www.habitaclia.com/i54224000000034","2025-04-26","34621301228","info@uaconsulting.es","No","Muy bueno","","No","No contactado","767","5","3","230","1200000","5217","3","Moderada"
"Fotocasa","763","Venta","Plurifamiliar","Piso en Venta en  Genera Aviles, Barrio de Benicalap","46015","Valencia","Valencia","Benicalap","Barrio de Benicalap","39.4866113486","-0.3949156514","1º","Profesional","CARPA SERVICIOS INMOBILIARIOS","Sí","Sí","No","No","Sí","No","No","No","https://static.fotocasa.es/images/ads/8c447eae-71ec-4924-a625-5ca34b375d10?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186324239&tti=2","2025-04-26","848846253","info@carpainmo.es","No","Bueno","","No","No contactado","4413","3","2","110","500000","4545","3","Muy baja"
"habitaclia","PO10001800001","Venta","Plurifamiliar","","","Valencia","Valencia","Poblats Marítims","El Cabanyal - El Canyamelar","39.4742052609","-0.3321324391","3","Profesional","Solvia Store Valencia","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/0321898c-d369-4ebe-8af4-6fe423c18975G.jpg","https://www.habitaclia.com/i35544000000354","2025-04-26","963545549","geo-vcl.consulting@hotmail.com","No","Muy bueno","","No","No contactado","10228","3","1","75","280000","3733","3","Muy baja"
"Fotocasa","car-667888.","Venta","Plurifamiliar","Piso en Venta en  Literato Gabriel Miró, La Petxina","46008","Valencia","Valencia","Extramurs","La Petxina","39.4732348869","-0.3885307759","1º","Profesional","GESTORIA CYA","No","Sí","Sí","Sí","Sí","No","Sí","No","https://static.fotocasa.es/images/ads/2757ae90-3c61-4c3e-b293-359574698945?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186323970&tti=2","2025-04-26","962645539","carlossmc@hotmail.com","No","Bueno","","No","No contactado","7659","3","2","140","450000","3214","3","Muy baja"
"milanuncios","542248832","Venta","Plurifamiliar","Valencia Capital","46011","Valencia","Valencia","Poblats Marítims","El Cabanyal - El Canyamelar","39.4734783129","-0.3328593871","3","Profesional","Solvia Store Valencia","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/0321898c-d369-4ebe-8af4-6fe423c18975G.jpg","https://www.milanuncios.com/anuncios/r542248832.htm","2025-04-26","962642528","ernestofelipe.porcar@solviastores.com","No","","","No","No contactado","7086","3","1","75","280000","3733","3","Muy baja"
"milanuncios","542233342","Venta","Unifamiliar","Valencia Capital","46035","Valencia","Valencia","Benimàmet","","39.4998417129","-0.4257332871","","Profesional","EXPERCASA SAN MARCELINO","No","No","No","Sí","No","No","No","No","https://images.habimg.com/imgh/009cca27-189f-417b-9485-4e1056623540G.jpg","https://www.milanuncios.com/anuncios/r542233342.htm","2025-04-26","962470952","valencialallum@expercasa.com","No","","","No","No contactado","7561","3","1","320","395000","1234","3","Muy baja"
"habitaclia","I-02ZJ0A-W-02ZJ0A","Venta","Unifamiliar","Exclusiva Casa en El Cabanyal .","","Valencia","Valencia","Poblats Marítims","El Cabanyal - El Canyamelar","39.4650696086","-0.3303093914","0","Profesional","Engel & Völkers","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/010b76d9-9f75-4c8e-9e91-d9777a11ecc9G.jpg","https://www.habitaclia.com/i5953003371378","2025-04-25","963517897","valencia@engelvoelkers.com","No","Muy bueno","","No","No contactado","9902","4","3","156","550000","3525","4","Muy baja"
"habitaclia","264107","Venta","Plurifamiliar","ATICO EN LA CALLE SALVADOR","","Valencia","Valencia","Ciutat Vella","La Seu","39.4774465609","-0.3739746391","9","Profesional","INMOBILIARIA LAURIA","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0e21f4d9-562b-44b0-80f9-4c50cda4a89cG.jpg","https://www.habitaclia.com/i11611003810983","2025-04-25","963.509.287","aww@inbox.witei.com","No","Muy bueno","","No","No contactado","8526","2","1","62","360000","5806","4","Muy baja"
"habitaclia","3424-01626","Venta","Plurifamiliar","Piso totalmente reformado y amueblado a estrenar en La Malvarrosa  a pocos minutos del mar","","Valencia","Valencia","Poblats Marítims","La Malva-rosa","39.4830840857","-0.3277966905","0","Profesional","REMAX URBE","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/050020e4-f893-485b-91fc-11f89ab0a055G.jpg","https://www.habitaclia.com/i8479001783443","2025-04-25","963.531.344","urbe2@remax.es","No","Muy bueno","","No","No contactado","819","2","1","74","235000","3175","4","Moderada"
"Fotocasa","VLC-CB1435CB","Venta","Plurifamiliar","Piso en Venta en  Calle Calle del Rocío, El Castellar i l'Oliverar","46026","Valencia","Valencia","El Castellar i l'Oliverar","","39.4313239606","-0.3645277914","4º","Profesional","RK VALENCIA MARKET","Sí","No","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/fedcc9c7-452e-4fcd-92c7-5f18bb3858ec?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186317221&tti=2","2025-04-25","962471038","i.realmark.1138@inmovilla.com","No","Bueno","","No","No contactado","1781","4","1","106","115000","1084","4","Moderada"
"Fotocasa","000CEM125.FPV-A","Venta","Plurifamiliar","Piso en Venta en  Plaza Colonia Española de Méjico, La Fontsanta","46014","Valencia","Valencia","L'Olivereta","La Fontsanta","39.4640233496","-0.4098118654","4º","Profesional","HOGARABITAT SERVICIOS INMOBILIARIOS","No","No","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/7c6ed4fb-06a8-482a-9b07-fbfbab9f53f5?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186317442&tti=2","2025-04-25","960964892","i.hogarabitatinmobiliaria.3716@inmovilla.com","No","Muy bueno","","No","No contactado","4008","3","1","66","124900","1892","4","Muy baja"
"Fotocasa","AT0054VC","Venta","Plurifamiliar","Ático en Venta en  Avenida Avenida del Maestro Rodrigo, Sant Pau","46015","Valencia","Valencia","Campanar","Sant Pau - Zona Palau de Congresos - Nou Campanar","39.4870185646","-0.4039458664","6º","Profesional","Carmina Reig Inmobiliaria","Sí","Sí","No","No","Sí","Sí","No","No","https://static.fotocasa.es/images/ads/846e7c36-29aa-4dc3-a469-17102d5411f6?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186317200&tti=2","2025-04-25","960969249","i.carminareiginmobiliaria.2301@inmovilla.com","No","Excelente","","No","No contactado","700","3","3","100","510000","5100","4","Moderada"
"milanuncios","542163957","Venta","Plurifamiliar","Valencia Capital","46025","Valencia","Valencia","Rascanya","Torrefiel","39.4922153855","-0.3801538719","5","Profesional","ARKIA Inmuebles & Arquitectura","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/026dc729-fb8e-476a-a98b-71a955f6abfcG.jpg","https://www.milanuncios.com/anuncios/r542163957.htm","2025-04-25","961284638","20630@leads.egorealestate.com","No","","","No","No contactado","8497","2","1","81","149900","1850","4","Muy baja"
"Fotocasa","JJ1722","Venta","Plurifamiliar","Piso en Venta en El Cabanyal - El Canyamelar","46011","Valencia","Valencia","Poblats Marítims","El Cabanyal - El Canyamelar","39.4761200068","-0.3288595832","4º","Profesional","JJ Inmobiliaria","Sí","Sí","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/067fa70c-a38c-4f55-a016-9b711b820a62?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186316142&tti=2","2025-04-25","961289761","i.jjgrupoinmobiliario.4971@inmovilla.com","No","Bueno","","No","No contactado","646","3","1","67","270000","4029","4","Alta"
"Fotocasa","NV2504006","Venta","Plurifamiliar","Piso en Venta en Barrio de Benicalap","46015","Valencia","Valencia","Benicalap","Barrio de Benicalap","39.4882634858","-0.3925065142","Undefined","Profesional","NOV REAL ESTATE","Sí","Sí","No","Sí","Sí","Sí","Sí","No","https://static.fotocasa.es/images/ads/412611dd-2da5-4bff-9f94-c983f1a2764f?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186312555&tti=2","2025-04-25","962940248","leads@novrealestate.com","No","Bueno","","No","No contactado","9411","3","2","132","370000","2803","4","Muy baja"
