"Fuente","Referencia","Operación","Tipología","Título","C.P.","Municipio","Provincia","Distrito","Barrio","Latitud","Longitud","Planta","Anunciante","Empresa","Aire acondicionado","Ascensor","Garaje","Trastero","Terraza","Piscina","Zonas verdes","Zona deportiva","Imagen","URL","Fecha de creación","Teléfono","Email","Posible agencia","Conservación","Comentarios","Descartado","Estado","Ranking","Dormitorios","Baños","Superficie","Precio","Precio unitario","Días","Demanda"
"milanuncios","516639538","Alquiler","Plurifamiliar","València","46021","Valencia","Valencia","Algirós","La Carrasca","39.4784529176","-0.3473060824","4","Profesional","EV MMC SPAIN  S L U","Sí","Sí","No","No","No","No","Sí","No","https://images.habimg.com/imgh/14e6f2a4-ca68-4000-b050-b4820f903474G.jpg","https://www.milanuncios.com/anuncios/r516639538.htm","2024-06-14","961287313","engelvolkers809d@realestate.com","No","","","No","No contactado","11","2","1","80","1400","17","3","Muy alta"
"milanuncios","513105610","Alquiler","Plurifamiliar","València","46005","Valencia","Valencia","L'Eixample","Zona Gran Via","39.4648017804","-0.3641105196","7","Profesional","IPISOS","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/2783e1cd-dd52-4168-8a2f-76ee393a557cG.jpg","https://www.milanuncios.com/anuncios/r513105610.htm","2024-05-09","962949187","ipisosb78b@realestate.com","No","","","No","No contactado","12","5","2","158","2500","15","22","Muy alta"
"habitaclia","46-76-E31782","Alquiler","Plurifamiliar","Alquiler de piso de 88m2 construidos en CIsla Cabrera Malilla","","Valencia","Valencia","Quatre Carreres","Malilla","39.4492456047","-0.3797958593","3","Profesional","Inmobiliaria Carrillo","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0d2f70f2-5d00-4ae8-83e0-06613efd5e74G.jpg","https://www.habitaclia.com/i8205000000650","2024-05-30","963747005","info@inmocarrillo.com","No","Muy bueno","","No","No contactado","13","3","2","88","980","11","1","Muy alta"
"milanuncios","516341788","Alquiler","Plurifamiliar","València","46003","Valencia","Valencia","Ciutat Vella","El Carme","39.4759742595","-0.3825483405","","Profesional","ESPERANZA HERRERO GESTIÓN INMOBILIARIA","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/04a87133-6884-4a62-82e1-d2942b035b65G.jpg","https://www.milanuncios.com/anuncios/r516341788.htm","2024-06-11","962648517","esperanzaherreroabogadayagented82e7@realestate.com","No","","","No","No contactado","14","2","1","79","1500","18","10","Muy alta"
"milanuncios","516466861","Alquiler","Unifamiliar","Trinitat - Av. del Primat Reig","46019","Valencia","Valencia","Rascanya","Orriols","39.4897165","-0.3704526","8","Particular","","Sí","Sí","No","No","No","No","No","No","","https://www.milanuncios.com/anuncios/r516466861.htm","2024-06-12","","","No","","","No","No contactado","15","2","1","55","850","15","1","Muy alta"
"milanuncios","517945972","Alquiler","Plurifamiliar","València","46009","Valencia","Valencia","La Saïdia","Morvedre","39.4855938839","-0.3760782161","1","Profesional","IGUALA CHOLBI  CRUZ","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/1476fc88-c383-4f73-b71a-3d2f141a12b8G.jpg","https://www.milanuncios.com/anuncios/r517945972.htm","2024-06-28","962645389","cdecasa44a2@realestate.com","No","","","No","No contactado","16","2","1","71","800","11","1","Muy alta"
"milanuncios","517838534","Alquiler","Plurifamiliar","Camí Real - C/ de l''Enginyer José Sirera","46017","Valencia","Valencia","Jesús","Sant Marcel.lí","39.4463422","-0.3911624","4","Particular","","No","Sí","No","No","No","No","No","No","","https://www.milanuncios.com/anuncios/r517838534.htm","2024-06-27","","","No","","","No","No contactado","17","1","1","70","1200","17","2","Muy alta"
"milanuncios","510415300","Alquiler","Plurifamiliar","València","46019","Valencia","Valencia","Rascanya","Torrefiel","39.4986663839","-0.3718295161","","Profesional","SOLVES CAMERA  LYDYA ISABEL","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/2f6af638-8f28-49f0-bb77-d98041665b87G.jpg","https://www.milanuncios.com/anuncios/r510415300.htm","2023-10-17","960960845","inmobiliariaelcarmec181@realestate.com","No","","","No","No contactado","18","1","1","60","1000","16","256","Muy alta"
"milanuncios","517861022","Alquiler","Plurifamiliar","València","46022","Valencia","Valencia","Algirós","Ciutat Jardí","39.4711938469","-0.3482368151","2","Profesional","Inmocuattro Patraix S L","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/030356e0-128f-416d-a710-f22cf59bdad1G.jpg","https://www.milanuncios.com/anuncios/r517861022.htm","2024-06-27","962647218","inmocuattrovalenciaf1d6@realestate.com","No","","","No","No contactado","19","3","1","89","1000","11","2","Muy alta"
"milanuncios","517959766","Alquiler","Plurifamiliar","Valencia","46019","Valencia","Valencia","Rascanya","Torrefiel","39.4968645839","-0.3708274161","","Profesional","Yourentaflat S L","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/02fa6b7b-6cdc-4eb1-b74e-5d01614c4296G.jpg","https://www.milanuncios.com/anuncios/r517959766.htm","2024-06-28","955444401","live4life7722@realestate.com","No","","","No","No contactado","20","4","2","110","1300","11","1","Muy alta"
"milanuncios","517227421","Alquiler","Plurifamiliar","València","46024","Valencia","Valencia","Poblats Marítims","El Grau","39.4582969101","-0.3350172899","","Profesional","Yourentaflat S L","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/28e40f39-abce-4e87-9fac-b9519e28e3f4G.jpg","https://www.milanuncios.com/anuncios/r517227421.htm","2024-06-19","955444401","live4life7722@realestate.com","No","","","No","No contactado","21","2","1","58","1100","18","6","Muy alta"
"milanuncios","517058338","Alquiler","Plurifamiliar","València","46021","Valencia","Valencia","Algirós","La Carrasca","39.477230385","-0.347023115","","Profesional","ESTUDIO HOME MADRID S L","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/06d802a1-f8e4-4ff9-8c4d-e66b0c69fcceG.jpg","https://www.milanuncios.com/anuncios/r517058338.htm","2024-06-17","911791403","estudiohomemadridf37a@realestate.com","No","","","No","No contactado","22","1","1","40","405","10","1","Muy alta"
"habitaclia","13371","Alquiler","Plurifamiliar","¡GRUPO CERCASA Alquila EN EXCLUSIVA Piso En Calle Alboraya!","","Valencia","Valencia","Benimaclet","Barrio de Benimaclet","39.4865942521","-0.3684340479","1","Profesional","CERCASA","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/09e178d0-1194-4438-a539-4d8fde522d31G.jpg","https://www.habitaclia.com/i29218000000212","2024-06-17","744325990","cercasa3@grupocercasa.es","No","Muy bueno","","No","No contactado","23","3","1","85","1200","14","1","Muy alta"
"milanuncios","517246577","Alquiler","Plurifamiliar","València","46017","Valencia","Valencia","Jesús","Camí Real","39.4380561845","-0.3912620465","4","Profesional","GRUPO ASESOR INMOBILIARIO TTORRE46 SOCIEDAD LIMITA","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/040bbe3a-536d-458c-a42f-66e5b4fb3434G.jpg","https://www.milanuncios.com/anuncios/r517246577.htm","2024-06-19","963813474","casasdelacanaleta1423@realestate.com","No","","","No","No contactado","24","4","2","101","1000","9","2","Muy alta"
"milanuncios","516495129","Alquiler","Plurifamiliar","La Xerea - C/ del Poeta Liern","46003","Valencia","Valencia","Ciutat Vella","La Xerea","39.4746285","-0.3704858","5","Particular","","No","No","No","No","Sí","No","No","No","","https://www.milanuncios.com/anuncios/r516495129.htm","2024-06-12","","","No","","","No","No contactado","25","3","1","75","800","10","1","Muy alta"
"milanuncios","516662849","Alquiler","Plurifamiliar","València","46019","Valencia","Valencia","Rascanya","Torrefiel","39.494332185","-0.376234215","1","Profesional","ANUBIS KOOP SL","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/064ea34b-9962-436b-8a57-d2943da4183aG.jpg","https://www.milanuncios.com/anuncios/r516662849.htm","2024-06-14","962644316","primergrupomarenostrumbab7@realestate.com","No","","","No","No contactado","26","3","1","100","950","9","4","Muy alta"
"milanuncios","514318795","Alquiler","Plurifamiliar","Valencia","46026","Valencia","Valencia","Quatre Carreres","Malilla","39.4388972328","-0.3846913672","","Profesional","Person Inmobiliaria","Sí","Sí","No","Sí","No","No","No","No","https://images.habimg.com/imgh/0d65b282-a3e7-4886-a045-c40c4d1c86d1G.jpg","https://www.milanuncios.com/anuncios/r514318795.htm","2024-05-22","962647592","personinmobiliaria6e78@realestate.com","No","","","No","No contactado","27","2","2","81","1500","18","20","Muy alta"
"milanuncios","517858839","Alquiler","Plurifamiliar","València","46015","Valencia","Valencia","Campanar","Campanar - La Fe","39.4819660597","-0.395631945","4","Profesional","","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0ab04fbc-4491-4a70-b520-b6a9a5263d03G.jpg","https://www.milanuncios.com/anuncios/r517858839.htm","2024-06-27","","","No","","","No","No contactado","28","1","1","64","950","14","2","Muy alta"
"milanuncios","517348021","Alquiler","Plurifamiliar","València","46006","Valencia","Valencia","Quatre Carreres","Mont-Olivet","39.461607089","-0.3636788027","3","Profesional","","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/30196aed-1270-45bd-9ece-1943b4b44315G.jpg","https://www.milanuncios.com/anuncios/r517348021.htm","2024-06-20","","","No","","","No","No contactado","29","2","1","76","1200","15","5","Muy alta"
"milanuncios","517858839","Alquiler","Plurifamiliar","València","46015","Valencia","Valencia","Campanar","Campanar - La Fe","39.4819660597","-0.395631945","4","Profesional","","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0ab04fbc-4491-4a70-b520-b6a9a5263d03G.jpg","https://www.milanuncios.com/anuncios/r517858839.htm","2024-06-27","","","No","","","No","No contactado","30","1","1","64","950","14","2","Muy alta"
"milanuncios","517937590","Alquiler","Plurifamiliar","València","46015","Valencia","Valencia","Campanar","Sant Pau - Zona Palau de Congresos - Nou Campanar","39.4868090794","-0.4034011852","1","Profesional","EXPANSION 2006 Sl","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/2ad4d1bc-4c62-4520-aa13-fe278dafeb1cG.jpg","https://www.milanuncios.com/anuncios/r517937590.htm","2024-06-28","962645217","grupohogaresinmobiliarias347f@realestate.com","No","","","No","No contactado","31","2","1","67","925","13","1","Muy alta"
"habitaclia","VASU-VI-7-31_F","Alquiler","Plurifamiliar","PISO en Suiza","","Valencia","Valencia","Quatre Carreres","La Punta","39.4533252471","-0.3369904529","0","Profesional","Zittus Managemet","Sí","Sí","Sí","No","No","No","No","No","https://images.habimg.com/imgh/48675-img114-477747420G.jpg","https://www.habitaclia.com/i48675000000114","2024-06-17","919994171","skypark-valdebebas@zittus.com","No","Muy bueno","","No","No contactado","32","3","2","110","1680","15","12","Muy alta"
"milanuncios","517719556","Alquiler","Plurifamiliar","València","46021","Valencia","Valencia","Algirós","La Bega Baixa - Plaza Xúquer","39.4773264839","-0.3464152161","7","Profesional","ANUBIS KOOP SL","No","Sí","No","No","No","No","No","No","","https://www.milanuncios.com/anuncios/r517719556.htm","2024-06-26","962644316","primergrupomarenostrumbab7@realestate.com","No","","","No","No contactado","33","3","2","90","1100","12","3","Muy alta"
"milanuncios","517051454","Alquiler","Plurifamiliar","València","46021","Valencia","Valencia","Algirós","La Carrasca","39.477230385","-0.347023115","","Profesional","ESTUDIO HOME MADRID S L","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/06e3c485-5a8d-4a5e-b8cc-067885a6cdb3G.jpg","https://www.milanuncios.com/anuncios/r517051454.htm","2024-06-17","911791403","estudiohomemadridf37a@realestate.com","No","","","No","No contactado","34","2","2","70","500","7","1","Muy alta"
"milanuncios","516247802","Alquiler","Plurifamiliar","Doctor peset Aleixandre  - Av. del Dr.","46009","Benipeixcar","Valencia","La Saïdia","Tormos","39.4902932","-0.3817261","3","Particular","","No","Sí","No","No","Sí","No","No","No","","https://www.milanuncios.com/anuncios/r516247802.htm","2024-06-10","","","No","","","No","No contactado","35","4","2","125","950","7","1","Muy alta"
"habitaclia","1824","Alquiler","Plurifamiliar","","","Valencia","Valencia","La Saïdia","Trinitat","39.4852640138","-0.3684297862","0","Profesional","ALAMEDA 10DT","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/24855af9-cfaa-4d83-a244-1725d814a0c5G.jpg","https://www.habitaclia.com/i43366000000814","2024-06-21","690062272","info@alameda10dt.com","No","Muy bueno","","No","No contactado","36","3","1","85","1200","14","5","Muy alta"
"milanuncios","513631400","Alquiler","Plurifamiliar","València","46014","Valencia","Valencia","Patraix","Vara de Quart","39.4598773306","-0.4120554234","","Profesional","Inmo Real Estate Valencia  S L","Sí","Sí","No","No","No","No","Sí","No","https://images.habimg.com/imgh/1239f1f5-6c5f-4e02-9425-002258adf4c6G.jpg","https://www.milanuncios.com/anuncios/r513631400.htm","2024-05-14","962647012","iconinmobiliariade76@realestate.com","No","","","No","No contactado","37","1","1","105","1200","11","20","Muy alta"
"milanuncios","516836446","Alquiler","Plurifamiliar","València","46004","Valencia","Valencia","L'Eixample","El Pla del Remei","39.4704388649","-0.3699811351","2","Profesional","CONSULTING INMOBILIARIO MURCIA SL","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/069e6f92-a36e-4372-8b52-a6a796d894adG.jpg","https://www.milanuncios.com/anuncios/r516836446.htm","2024-06-15","968917156","consultinginmobiliariodemurcias878e@realestate.com","No","","","No","No contactado","38","2","1","65","700","10","1","Muy alta"
"milanuncios","515026594","Alquiler","Plurifamiliar","València","46026","Valencia","Valencia","Quatre Carreres","Malilla","39.4479630851","-0.381078379","3","Profesional","Malilla Quatre Carreres Inmuebles S L","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0d2f70f2-5d00-4ae8-83e0-06613efd5e74G.jpg","https://www.milanuncios.com/anuncios/r515026594.htm","2024-05-30","960964253","habitalemalillaquatrecarrerres98a7@realestate.com","No","","","No","No contactado","39","3","2","88","980","11","1","Muy alta"
"milanuncios","514233591","Alquiler","Plurifamiliar","València","46002","Valencia","Valencia","Ciutat Vella","Sant Francesc","39.4736894103","-0.374931171","","Profesional","ALAIN RETAIL S L","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/065b2f1c-70dc-4d7e-aa4b-a1cbaa836995G.jpg","https://www.milanuncios.com/anuncios/r514233591.htm","2024-05-21","961281893","alaingrupof33d@realestate.com","No","","","No","No contactado","40","2","2","91","1900","20","37","Muy alta"
"milanuncios","514244151","Alquiler","Plurifamiliar","València","46023","Valencia","Valencia","Camins al Grau","Penya - Roja - Avda. Francia","39.4578121046","-0.3498605699","","Profesional","RIVAS SANCHEZ CARMEN","Sí","Sí","No","No","No","No","Sí","No","https://images.habimg.com/imgh/008c031a-44df-497f-8a43-aee206828bf7G.jpg","https://www.milanuncios.com/anuncios/r514244151.htm","2024-05-21","960968245","inmobiliariatrafalgar17aa@realestate.com","No","","","No","No contactado","41","3","2","147","2000","13","15","Muy alta"
"milanuncios","517347057","Alquiler","Plurifamiliar","València","46020","Valencia","Valencia","Benimaclet","Barrio de Benimaclet","39.4814859037","-0.3545364963","","Profesional","VICENTE GARCÍA  JOSE ANGEL","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0307f0cb-a70a-4236-9b51-4984432dd34dG.jpg","https://www.milanuncios.com/anuncios/r517347057.htm","2024-06-20","961281558","alameda10dt69e2@realestate.com","No","","","No","No contactado","42","1","1","67","1025","15","4","Muy alta"
"milanuncios","516971390","Alquiler","Plurifamiliar","València","46010","Valencia","Valencia","Benimaclet","Barrio de Benimaclet","39.486188185","-0.368840115","1","Profesional","RIVASDOSA CERCASA S L","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/09e178d0-1194-4438-a539-4d8fde522d31G.jpg","https://www.milanuncios.com/anuncios/r516971390.htm","2024-06-17","961284593","cercasaf2ba@realestate.com","No","","","No","No contactado","43","3","1","85","1200","14","1","Muy alta"
"habitaclia","I-00KZ9G-W-02VXSE","Alquiler","Plurifamiliar","Increíble Loft para Corta estancia","","Valencia","Valencia","Rascanya","Torrefiel","39.4935541486","-0.3764098514","3","Profesional","Engel & Völkers","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/0043f2a0-4b4c-4de1-a4c1-afa51e649942G.jpg","https://www.habitaclia.com/i5953003368777","2024-05-24","963517897","valencia@engelvoelkers.com","No","Muy bueno","","No","No contactado","44","1","2","85","1300","15","34","Muy alta"
"habitaclia","I-00KZ1N-W-02VJCI","Alquiler","Plurifamiliar","Magnífico piso en el Centro de Valencia","","Valencia","Valencia","Ciutat Vella","El Pilar","39.4742741751","-0.3811918249","0","Profesional","Engel & Völkers","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/1d46661a-cd42-4684-a7a5-98ad57de7e9eG.jpg","https://www.habitaclia.com/i5953003368737","2024-05-21","963517897","valencia@engelvoelkers.com","No","Muy bueno","","No","No contactado","45","2","1","70","1500","21","13","Muy alta"
"habitaclia","11265422321112121212123443438","Alquiler","Plurifamiliar","","","Valencia","Valencia","Poblats Marítims","El Cabanyal - El Canyamelar","39.4743833019","-0.3305476981","0","Profesional","LIVE 4 LIFE","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/067ca557-28ad-4f50-91ba-e5bdfab1809aG.jpg","https://www.habitaclia.com/i28825000009186","2024-05-09","633594645","valencia@l4l.es","No","Muy bueno","","No","No contactado","46","3","1","80","1300","16","41","Muy alta"
"milanuncios","515091040","Alquiler","Plurifamiliar","València","46001","Valencia","Valencia","Ciutat Vella","El Mercat","39.4768199551","-0.3789357819","2","Profesional","RACASA TORRES DE QUART","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/0bedd417-7e45-435a-b7d4-e7857168aa79G.jpg","https://www.milanuncios.com/anuncios/r515091040.htm","2024-05-31","960965722","racasatorresdequart674e@realestate.com","No","","","No","No contactado","47","1","1","45","850","18","13","Muy alta"
"milanuncios","516192293","Alquiler","Plurifamiliar","València","46023","Valencia","Valencia","Camins al Grau","Camí Fondo - Zona Baleares - Canarias","39.4662551688","-0.3530414312","4","Profesional","VICENTE GARCÍA  JOSE ANGEL","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/001ccdb2-94ae-4df7-9db8-def12d7f980aG.jpg","https://www.milanuncios.com/anuncios/r516192293.htm","2024-06-10","961281558","alameda10dt69e2@realestate.com","No","","","No","No contactado","48","3","1","86","1600","18","17","Muy alta"
"milanuncios","513596251","Alquiler","Plurifamiliar","Valencia Capital - Ctra. d''Escrivà","46007","Valencia","Valencia","Jesús","La Raïosa","39.458","-0.38528","","Profesional","Aproperties","Sí","Sí","No","No","Sí","No","No","No","https://images.habimg.com/imgh/4737-img3821331-475313983G.jpg","https://www.milanuncios.com/anuncios/r513596251.htm","2024-05-14","962648135","apropertiesrealestatevalencia6ff9@realestate.com","No","","","No","No contactado","49","1","1","60","1300","21","17","Muy alta"
"habitaclia","01090VMC","Alquiler","Plurifamiliar","","","Valencia","Valencia","Ciutat Vella","La Seu","39.4757264711","-0.3766735289","0","Profesional","VALENCIA MA CASA","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/45bdecdc-71bd-4bd4-9b5e-ff664d4fcf2bG.jpg","https://www.habitaclia.com/i32361000003421","2024-05-27","34655932498","info@valenciamacasa.com","No","Muy bueno","","No","No contactado","50","1","1","60","1200","20","33","Muy alta"
"milanuncios","513213467","Alquiler","Plurifamiliar","València","46001","Valencia","Valencia","Ciutat Vella","El Pilar","39.4719294839","-0.3813646161","","Profesional","IPISOS","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/006b1c20-9d7d-47b8-ab80-8338bfd2a098G.jpg","https://www.milanuncios.com/anuncios/r513213467.htm","2024-05-10","962949187","ipisosb78b@realestate.com","No","","","No","No contactado","51","2","1","78","1300","16","50","Muy alta"
"habitaclia","VLC-BG1336BG","Alquiler","Plurifamiliar","Tu casa nueva en el centro","","Valencia","Valencia","L'Eixample","El Pla del Remei","39.4696190784","-0.3664036027","2","Profesional","RK VALENCIA MARKET","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0b84d9c3-b074-4ebd-ba9a-63e70580535aG.jpg","https://www.habitaclia.com/i10982004407356","2024-06-26","963308216","info@realmark.es","No","Muy bueno","","No","No contactado","52","3","2","104","2000","19","3","Muy alta"
"habitaclia","I-00L061-W-02W7GV","Alquiler","Plurifamiliar","Piso reformado en El Carmen de corta estancia","","Valencia","Valencia","Ciutat Vella","El Carme","39.4775734711","-0.3773635289","1","Profesional","Engel & Völkers","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/13eabaca-b963-4748-961a-56a3c61df365G.jpg","https://www.habitaclia.com/i5953003368996","2024-06-20","963517897","valencia@engelvoelkers.com","No","Muy bueno","","No","No contactado","53","3","2","78","1700","21","9","Muy alta"
"habitaclia","a539asaler2","Alquiler","Plurifamiliar","Piso en alquiler Temporal en Edificio a estrenar","","Valencia","Valencia","Quatre Carreres","Na Rovella - Hermanos Maristas","39.4487375763","-0.366902197","0","Profesional","ARQT VALENCIA","Sí","Sí","No","No","No","Sí","No","No","https://images.habimg.com/imgh/00e09321-631b-419c-ba7e-252642ee53fdG.jpg","https://www.habitaclia.com/i9904000000378","2024-06-14","960616963","jgil@arqtvalencia.es","No","Muy bueno","","No","No contactado","54","1","2","80","2000","25","15","Muy alta"
"milanuncios","517979924","Alquiler","Plurifamiliar","Cabañal","46011","Valencia","Valencia","Poblats Marítims","El Cabanyal - El Canyamelar","39.4691718629","-0.328923423","2","Particular","","No","No","No","No","Sí","No","No","No","","https://www.milanuncios.com/anuncios/r517979924.htm","2024-06-28","","","No","","","No","No contactado","55","1","1","75","280","3","1","Muy alta"
"milanuncios","517406994","Alquiler","Plurifamiliar","València","46012","Valencia","Valencia","El Perellonet","","39.2804561839","-0.2774863161","6","Profesional","Ágora Inmobiliaria","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/00bdb358-701b-4a8f-9399-50ed97baff26G.jpg","https://www.milanuncios.com/anuncios/r517406994.htm","2024-06-21","962948542","agorainmobiliaria5a8c@realestate.com","No","","","No","No contactado","56","1","1","63","1800","28","8","Muy alta"
"milanuncios","514774791","Alquiler","Plurifamiliar","Valencia Capital - Suiza","46024","Valencia","Valencia","Quatre Carreres","La Punta","39.4532926","-0.3370231","","Profesional","Zittus Management Sl","Sí","Sí","No","Sí","No","No","No","No","https://images.habimg.com/imgh/48675-img98-476326747G.jpg","https://www.milanuncios.com/anuncios/r514774791.htm","2024-05-28","910927182","zittusmanagemeta9fa@realestate.com","No","","","No","No contactado","57","3","2","90","1570","17","32","Muy alta"
